Season,Player,G,MP,USG%,FGA,Personal Fouls Committed,BLK,STL,DRB,ORB,TOV,AST,% of FG Ast'd - 3P,% of FG Ast'd - 2P,FTr,Shooting Fouls Drawn,Corner 3s - %3PA,% of FGA by Distance - 3P,% of FGA by Distance - 16-3P,% of FGA by Distance - 10-16,% of FGA by Distance - 3-10,% of FGA by Distance - 0-3,Dunks - %FGA
2002,Brian Scalabrine,28.0,290.0,15.1,51.54823305588585,30.069802615933412,2.147843043995244,6.4435291319857315,30.069802615933412,8.591372175980975,19.330587395957195,17.18274435196195,1.0,0.55,0.224,,0.2,0.149,0.299,0.119,0.075,0.358,0.06
2002,Brian Skinner,65.0,1107.0,9.9,19.858843574885615,15.887074859908491,7.149183686958821,3.1774149719816984,23.03625854686731,11.120952401935945,4.766122457972547,2.3830612289862736,0.0,0.705,0.488,,0.0,0.0,0.049,0.111,0.235,0.605,0.179
2002,Cal Bowdler,52.0,585.0,15.9,60.074666666666666,21.84533333333333,5.461333333333332,5.461333333333332,25.486222222222217,12.743111111111109,3.640888888888889,3.640888888888889,1.0,0.817,0.27,,0.0,0.029,0.483,0.178,0.103,0.207,0.017
2002,Charles Oakley,57.0,1383.0,12.1,18.0030321709384,12.13247820215414,0.7827405291712348,3.522332381270557,18.785772700109636,5.0878134396130275,5.870553968784261,7.827405291712348,0.0,0.896,0.106,,0.333,0.023,0.783,0.114,0.015,0.065,0.0
2002,Chris Crawford,7.0,131.0,21.3,42.10328069459822,19.735912825592912,4.605046325971679,1.9735912825592912,15.13086649962123,8.552228891090262,9.210092651943357,4.605046325971679,0.0,0.619,0.333,,0.0,0.022,0.289,0.156,0.156,0.378,0.022
2002,Chris Gatling,54.0,809.0,23.7,55.432786589679466,20.530661699881282,2.0530661699881283,3.079599254982192,25.663327124851605,13.344930104922835,11.291863934934707,5.1326654249703205,1.0,0.615,0.399,,0.625,0.027,0.246,0.167,0.235,0.324,0.048
2002,Chris Webber,54.0,2071.0,29.0,31.171871194516434,5.325847339766628,2.192995963433317,2.662923669883314,11.434907523616584,4.385991926866634,4.5426344956833,7.5188433031999455,1.0,0.594,0.314,,0.0,0.018,0.367,0.137,0.187,0.292,0.081
2002,Christian Laettner,57.0,1441.0,15.4,23.071944506113947,8.291480056884698,1.4419965316321217,3.965490461988335,14.419965316321214,4.686488727804397,5.407486993620457,9.372977455608794,1.0,0.699,0.21,,0.1,0.028,0.423,0.202,0.102,0.246,0.006
2002,Clarence Weatherspoon,56.0,1728.0,15.2,19.6,5.807407407407407,2.1777777777777776,1.6938271604938269,13.550617283950615,6.533333333333334,1.9358024691358025,2.6617283950617283,0.0,0.698,0.323,,0.0,0.0,0.162,0.177,0.223,0.438,0.069
2002,Clifford Robinson,80.0,2855.0,21.6,24.2412506402569,5.427145665729157,2.1708582662916625,1.9899534107673578,6.874384509923598,1.8090485552430522,3.437192254961799,4.5226213881076305,0.974,0.64,0.193,,0.211,0.284,0.196,0.196,0.179,0.146,0.009
2002,Corie Blount,72.0,1426.0,10.4,20.557791682813075,14.096771439643248,2.3494619066072087,4.111558336562614,17.62096429955406,12.334675009687844,4.111558336562614,3.524192859910812,0.0,0.678,0.179,,0.0,0.004,0.151,0.275,0.155,0.414,0.06
2002,Danny Fortson,77.0,2216.0,19.3,26.148830298843986,9.179908509168634,0.5563580914647657,1.6690742743942968,21.976144612858242,10.570803737830545,5.84175996038004,4.450864731718125,1.0,0.545,0.427,,0.0,0.006,0.298,0.162,0.234,0.301,0.003
2002,Danny Manning,41.0,552.0,15.4,45.75879017013233,25.421550094517958,6.355387523629489,6.355387523629489,25.421550094517958,7.626465028355388,7.626465028355388,8.897542533081285,1.0,0.714,0.221,,0.429,0.047,0.389,0.107,0.161,0.295,0.04
2002,Derrick Coleman,58.0,2080.0,21.0,22.75178698224852,4.8369940828402385,1.6123313609467458,1.25403550295858,10.56972781065089,5.195289940828403,3.762106508875741,3.045514792899409,0.964,0.597,0.309,,0.145,0.113,0.109,0.245,0.184,0.35,0.059
2002,Dickey Simpkins,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,Don Reid,68.0,714.0,17.2,58.51428571428572,54.334693877551025,12.538775510204083,6.269387755102041,33.436734693877554,20.897959183673468,16.718367346938777,8.359183673469389,0.0,0.644,0.358,,0.0,0.0,0.005,0.053,0.389,0.553,0.168
2002,Donnell Harvey,47.0,841.0,15.4,33.10122228647454,17.27020293207367,3.5979589441820146,2.8783671553456114,22.307345453928495,12.233060410218851,5.03714252185482,5.756734310691223,0.0,0.611,0.415,,0.0,0.0,0.157,0.083,0.217,0.544,0.189
2002,Eddie Griffin,73.0,1896.0,18.4,31.080852427495593,5.464765261977247,6.147860919724403,0.6830956577471559,14.003460983816694,5.464765261977247,2.0492869732414674,2.3908348021150454,0.989,0.636,0.129,,0.092,0.41,0.203,0.15,0.065,0.173,0.039
2002,Eduardo Nájera,62.0,1357.0,13.5,23.085931133580132,12.023922465406319,2.404784493081264,4.328612087546276,14.909663857103833,11.542965566790066,2.8857413916975165,2.8857413916975165,0.0,0.667,0.493,,0.0,0.007,0.12,0.103,0.11,0.66,0.12
2002,Elden Campbell,77.0,2156.0,23.3,30.26938775510204,9.991836734693877,5.289795918367348,2.351020408163265,15.281632653061223,4.995918367346938,5.289795918367348,3.8204081632653057,0.0,0.604,0.484,,0.5,0.003,0.132,0.27,0.282,0.314,0.076
2002,Elton Brand,80.0,3020.0,21.1,20.371317047497918,5.173667821586772,3.233542388491733,1.6167711942458665,10.670689882022717,8.083855971229333,3.5568966273409064,3.880250866190079,0.0,0.509,0.519,,0.0,0.0,0.046,0.231,0.333,0.391,0.07
2002,Gary Trent,64.0,1140.0,19.9,43.56963988919668,18.154016620498613,2.9046426592797783,2.1784819944598337,18.880177285318563,11.618570637119113,6.5354459833795016,6.5354459833795016,0.0,0.611,0.378,,0.0,0.005,0.108,0.184,0.357,0.346,0.05
2002,Grant Long,66.0,1868.0,13.2,16.681864743292873,5.4647487952166305,0.5752367152859612,2.876183576429806,8.628550729289417,1.438091788214903,4.60189372228769,6.039985510502594,1.0,0.801,0.319,,0.294,0.044,0.59,0.094,0.088,0.184,0.06
2002,Greg Foster,6.0,24.0,21.0,216.0,100.79999999999998,0.0,0.0,187.20000000000002,0.0,0.0,28.800000000000004,0.0,0.5,0.444,,0.5,0.444,0.222,0.111,0.111,0.111,0.0
2002,Harold Jamison,25.0,176.0,14.3,79.02892561983471,41.83884297520662,0.0,9.297520661157025,27.892561983471076,46.48760330578513,9.297520661157025,9.297520661157025,0.0,0.682,0.349,,0.0,0.0,0.0,0.0,0.279,0.721,0.209
2002,Jason Caffey,23.0,283.0,18.2,47.17663599245839,25.87105844747718,3.0436539349973155,3.0436539349973155,16.740096642485234,15.218269674986576,12.174615739989262,7.609134837493288,0.0,0.556,0.597,,0.0,0.014,0.042,0.292,0.236,0.417,0.083
2002,Jermaine O'Neal,72.0,2707.0,24.9,25.590019008306534,6.030768810874788,3.7488562878410834,0.977962509871587,12.876506379975897,4.237837542776878,3.911850039486348,2.6079000263242325,1.0,0.664,0.365,,0.286,0.012,0.087,0.222,0.407,0.271,0.115
2002,Jerome Williams,68.0,1641.0,15.2,22.5505944005695,9.099362652861378,1.5824978526715439,4.351869094846746,13.055607284540237,9.494987116029263,3.9562446316788593,4.351869094846746,0.0,0.626,0.526,,0.0,0.0,0.082,0.113,0.134,0.67,0.098
2002,John Amaechi,54.0,586.0,20.6,60.650789176344524,23.47772484245594,3.9129541404093238,1.9564770702046619,21.521247772251286,19.564770702046616,19.564770702046616,9.782385351023308,0.0,0.63,0.633,,0.0,0.0,0.181,0.078,0.271,0.47,0.03
2002,Jumaine Jones,81.0,2142.0,16.1,26.027992373419963,7.5777699315020115,1.976809547348351,2.9652143210225272,14.826071605112631,4.942023868370878,3.2946825789139194,4.612555610479486,0.923,0.715,0.106,,0.131,0.263,0.305,0.133,0.078,0.222,0.07
2002,Juwan Howard,81.0,2635.0,22.3,26.99684161178703,7.184643332169126,1.306298787667114,1.306298787667114,10.450390301336911,6.096061009113199,4.136612827612527,4.572045756834899,0.0,0.613,0.341,,0.0,0.002,0.1,0.268,0.307,0.323,0.063
2002,Karl Malone,80.0,3040.0,28.8,27.922437673130194,4.627146814404432,1.1168975069252076,3.031578947368421,10.849861495844875,2.87202216066482,5.265373961218836,6.860941828254846,0.778,0.792,0.457,,0.04,0.018,0.391,0.214,0.106,0.272,0.021
2002,Kenny Thomas,72.0,2484.0,20.9,22.26086956521739,5.226465028355388,1.7421550094517961,2.322873345935728,9.678638941398866,4.2586011342155015,3.8714555765595464,3.677882797731569,0.0,0.442,0.405,,0.25,0.019,0.29,0.077,0.205,0.409,0.053
2002,Kenyon Martin,73.0,2504.0,22.4,25.848388776041407,7.049560575284019,3.3289591605507867,2.349853525094673,7.441202829466464,2.9373169063683413,4.699707050189346,5.091349304371792,1.0,0.616,0.278,,0.164,0.07,0.214,0.179,0.207,0.331,0.179
2002,Kevin Garnett,81.0,3175.0,26.0,25.942460035960075,3.4489975770351533,2.3993026622853244,1.7994769967139934,13.64603389174778,4.4986924917849835,4.198779658999318,7.797733652427304,0.838,0.588,0.32,,0.026,0.083,0.275,0.218,0.216,0.209,0.067
2002,Kevin Willis,52.0,865.0,19.5,45.79516589261252,15.820148217447962,3.330557519462729,4.163196899328412,30.807657055030248,16.652787597313647,6.661115038925458,2.4979181395970462,0.0,0.664,0.306,,0.0,0.004,0.081,0.144,0.285,0.486,0.063
2002,Kirk Haston,15.0,77.0,27.0,227.33007252487766,52.46078596727946,8.743464327879911,0.0,87.43464327879911,26.23039298363973,17.486928655759822,26.23039298363973,0.0,0.818,0.205,,0.333,0.077,0.359,0.231,0.179,0.154,0.0
2002,Kwame Brown,57.0,817.0,18.6,48.223255813953486,20.186479177934018,5.607355327203893,3.364413196322337,26.915305570578695,12.336181719848568,8.97176852352623,8.97176852352623,0.0,0.5,0.407,,0.0,0.004,0.128,0.305,0.284,0.28,0.115
2002,Lawrence Funderburke,56.0,722.0,18.2,60.986935336591976,16.63280054634326,4.158200136585815,2.7721334243905438,30.493467668295988,19.4049339707338,8.31640027317163,8.31640027317163,0.0,0.548,0.229,,0.0,0.012,0.294,0.139,0.131,0.424,0.102
2002,Malik Allen,12.0,161.0,17.0,55.0378766251302,16.639358049457968,8.95965433432352,3.839851857567224,24.319061764592412,16.639358049457968,2.559901238378149,5.119802476756298,0.0,0.591,0.196,,0.0,0.02,0.373,0.216,0.216,0.176,0.039
2002,Malik Rose,82.0,1725.0,23.9,40.088767637051035,13.015833648393196,2.6031667296786387,4.68570011342155,20.304700491493385,10.933300264650285,8.850766880907374,3.644433421550095,1.0,0.61,0.406,,0.333,0.019,0.183,0.229,0.152,0.417,0.101
2002,Marcus Fizer,76.0,1963.0,25.9,38.680054985650216,8.288583211210762,1.0360729014013452,2.0721458028026905,13.468947718217489,5.871079774607622,5.871079774607622,5.525722140807176,0.857,0.651,0.334,,0.22,0.048,0.189,0.239,0.173,0.35,0.044
2002,Mark Bryant,30.0,206.0,14.6,87.9555094730889,63.523423508341985,4.886417192949383,9.772834385898767,29.318503157696295,39.09133754359507,9.772834385898767,14.659251578848147,0.0,0.76,0.145,,0.0,0.0,0.127,0.309,0.218,0.345,0.055
2002,Mark Madsen,59.0,650.0,13.2,47.45694674556212,34.16900165680473,3.79655573964497,5.694833609467455,22.77933443786982,28.474168047337272,7.59311147928994,13.287945088757393,0.0,0.591,0.37,,0.0,0.014,0.062,0.062,0.219,0.644,0.116
2002,Mark Pope,45.0,426.0,12.7,51.418369371156516,25.709184685578258,5.141836937115651,5.141836937115651,30.851021622693906,10.283673874231303,7.712755405673477,10.283673874231303,1.0,0.813,0.231,,0.68,0.275,0.198,0.055,0.11,0.363,0.088
2002,Matt Bullard,31.0,350.0,17.3,66.87618612244898,16.267180408163263,1.8074644897959182,1.8074644897959182,21.68957387755102,5.422393469387755,7.229857959183673,9.037322448979591,1.0,0.696,0.104,,0.088,0.496,0.33,0.043,0.035,0.096,0.0
2002,Michael Bradley,26.0,118.0,13.4,111.85751220913532,44.74300488365413,22.371502441827065,0.0,78.3002585463947,33.55725366274059,22.371502441827065,11.185751220913533,0.0,0.769,0.32,,0.0,0.08,0.12,0.16,0.08,0.56,0.08
2002,Michael Ruffin,15.0,169.0,11.0,30.856062462798917,27.225937467175513,9.075312489058504,5.445187493435103,34.486187458422314,27.225937467175513,12.705437484681905,5.445187493435103,0.0,0.429,0.308,,0.0,0.0,0.0,0.038,0.346,0.615,0.115
2002,Obinna Ekezie,29.0,152.0,19.8,109.02714681440443,50.320221606648204,16.773407202216067,8.386703601108033,67.09362880886427,33.54681440443213,25.160110803324102,8.386703601108033,0.0,0.692,1.026,,0.0,0.0,0.179,0.231,0.359,0.231,0.051
2002,Othella Harrington,77.0,1563.0,18.5,32.43201727078812,17.893526770090002,2.7958635578265625,2.2366908462612503,16.21600863539406,8.946763385045001,6.710072538783749,2.7958635578265625,0.0,0.654,0.382,,0.5,0.004,0.073,0.209,0.336,0.378,0.024
2002,Pat Garrity,80.0,2406.0,16.1,24.453579268785642,7.387018737445662,1.0188991361994018,2.0377982723988035,8.405917873645063,2.5472478404985046,2.2925230564486543,3.0566974085982053,0.982,0.772,0.095,,0.21,0.516,0.343,0.056,0.037,0.048,0.007
2002,Pau Gasol,82.0,3007.0,22.6,22.273408162242873,4.112013814567915,3.598012087746925,0.8566695447016488,10.280034536419787,4.968683359269564,4.626015541388904,4.626015541388904,1.0,0.691,0.448,,0.0,0.005,0.075,0.111,0.344,0.465,0.174
2002,Popeye Jones,79.0,1920.0,15.7,24.963999999999995,10.141625,0.7801249999999998,2.3403749999999994,17.162749999999996,11.311812499999998,4.290687499999999,6.240999999999999,1.0,0.661,0.256,,0.364,0.022,0.248,0.222,0.246,0.262,0.004
2002,Rasheed Wallace,79.0,2963.0,23.7,26.696907625137975,4.422187152630218,2.1292012216367713,2.1292012216367713,10.482221398827182,2.78434005906347,2.78434005906347,3.111909477776819,0.965,0.685,0.213,,0.161,0.246,0.204,0.169,0.184,0.196,0.09
2002,Reggie Slater,8.0,47.0,19.6,126.82951561792663,26.700950656405613,6.675237664101403,6.675237664101403,33.37618832050701,40.05142598460842,6.675237664101403,6.675237664101403,0.0,0.857,0.667,,0.0,0.0,0.067,0.0,0.533,0.4,0.067
2002,Robert Horry,81.0,2140.0,12.8,18.81480932832562,8.582193728709932,3.630928115992664,3.3008437418115117,14.193628089789499,5.2813499868984195,3.630928115992664,9.572446851253385,0.947,0.626,0.3,,0.369,0.441,0.193,0.091,0.07,0.204,0.046
2002,Robert Traylor,61.0,678.0,19.3,61.54555564257184,39.16535359072754,11.190101025922154,7.46006735061477,37.30033675307385,20.515185214190616,13.055117863575845,11.190101025922154,1.0,0.674,0.412,,0.0,0.005,0.118,0.069,0.206,0.603,0.137
2002,Samaki Walker,69.0,1655.0,12.9,21.2256270753279,10.012088243079198,5.206285886401183,1.601934118892672,20.424660015881564,7.609187064740189,3.203868237785344,3.6043517675085113,0.0,0.62,0.353,,0.0,0.0,0.118,0.203,0.29,0.389,0.162
2002,Scott Padgett,75.0,1295.0,17.7,40.95824451036806,14.683144258433835,1.5455941324667193,4.636782397400158,17.77433252336727,11.591955993500397,6.955173596100239,8.50076772856696,0.959,0.64,0.258,,0.115,0.286,0.149,0.063,0.071,0.43,0.023
2002,Scott Williams,41.0,737.0,16.4,37.791234772234795,17.113011972332735,5.704337324110912,2.852168662055456,22.104307130929783,14.260843310277277,6.417379489624776,2.139126496541592,0.0,0.779,0.189,,0.0,0.009,0.359,0.157,0.171,0.304,0.028
2002,Shareef Abdur-Rahim,77.0,2980.0,27.0,25.84286617719922,4.307144362866537,1.6920924282689969,1.9997455970451778,9.998727985225889,3.9994911940903557,4.922450700418899,4.768624116030809,1.0,0.501,0.403,,0.329,0.054,0.196,0.133,0.271,0.347,0.085
2002,Shawn Kemp,75.0,1232.0,20.2,46.108112666554234,21.34634845673807,3.4154157530780918,5.123123629617137,22.200202395007594,10.246247259234273,9.392393320964752,5.976977567886659,0.0,0.674,0.322,,0.25,0.01,0.4,0.091,0.084,0.415,0.049
2002,Stromile Swift,68.0,1805.0,21.8,29.429873619754296,8.501963490151242,5.558976128175812,2.6159887662003825,13.079943831001913,7.847966298601147,5.885974723950861,2.2889901704253344,0.0,0.662,0.499,,0.0,0.005,0.101,0.131,0.273,0.489,0.216
2002,Tim Duncan,82.0,3329.0,29.0,25.581951953580514,3.6345942666289255,3.4948021794508897,0.9785446102462492,13.140456194735345,4.613138876875174,4.473346789697138,5.172307225587318,1.0,0.464,0.466,,0.1,0.007,0.089,0.256,0.337,0.311,0.071
2002,Tom Gugliotta,44.0,1129.0,15.0,23.79626828259878,9.098573166876006,2.4496158526204628,3.14950609622631,12.947969506708164,4.549286583438003,4.8992317052409255,6.29901219245262,1.0,0.79,0.123,,0.333,0.03,0.458,0.239,0.083,0.189,0.023
2002,Tony Massenburg,73.0,1247.0,17.0,37.8997657248286,18.9498828624143,3.1583138104023836,3.1583138104023836,24.47693203061847,11.05409833640834,7.106206073405362,3.1583138104023836,1.0,0.601,0.335,,0.0,0.003,0.089,0.195,0.318,0.395,0.112
2002,Troy Murphy,82.0,1448.0,16.7,38.421684319770456,19.210842159885228,2.2166356338329107,2.955514178443881,19.949720704496197,8.866542535331643,7.3887854461097024,6.649906901498732,1.0,0.771,0.369,,0.333,0.021,0.47,0.168,0.137,0.203,0.043
2002,Tyrone Hill,26.0,810.0,15.6,16.617174211248283,9.258139917695473,1.1869410150891633,1.6617174211248287,17.80411522633745,7.121646090534979,4.272987654320988,2.136493827160494,0.0,0.662,0.566,,0.0,0.005,0.06,0.187,0.192,0.555,0.027
2002,Vladimir Radmanović,61.0,1230.0,17.3,32.866988697204036,11.33344437834622,2.266688875669244,5.1000499702557995,17.00016656751933,3.9667055324211775,6.800066627007732,7.366738845925044,0.985,0.563,0.203,,0.248,0.444,0.167,0.068,0.11,0.212,0.051
2002,Walter McCarty,56.0,718.0,13.3,44.84970787005067,21.02330056408625,1.4015533709390835,4.20466011281725,23.826407305964416,8.4093202256345,5.606213483756334,9.810873596573582,1.0,0.561,0.106,,0.465,0.55,0.111,0.106,0.067,0.167,0.05
2002,Zach Randolph,41.0,238.0,25.7,177.77456394322436,47.86238260009886,6.837483228585553,13.674966457171106,61.53734905726997,54.69986582868442,27.34993291434221,20.512449685756657,0.0,0.563,0.252,,0.0,0.0,0.112,0.121,0.336,0.43,0.037
2002,Zendon Hamilton,54.0,848.0,20.3,42.04271982912068,17.75137059451762,2.8028479886080455,3.7371306514773943,24.29134923460306,18.685653257386967,10.277109291562834,2.8028479886080455,0.0,0.66,0.739,,0.0,0.0,0.159,0.065,0.155,0.62,0.118
2003,Alton Ford,11.0,31.0,17.8,232.07825182101973,174.0586888657648,0.0,0.0,145.04890738813734,0.0,58.01956295525493,29.009781477627467,0.0,0.667,0.333,,0.0,0.0,0.222,0.444,0.111,0.222,0.0
2003,Amar'e Stoudemire,82.0,2570.0,21.5,23.690013414283335,7.740301412587625,2.5801004708625417,1.8764367060818485,13.369611530833172,7.036637647806932,5.394755529985314,2.345545882602311,0.5,0.554,0.583,,0.3,0.012,0.02,0.089,0.32,0.558,0.193
2003,Antoine Walker,78.0,3235.0,27.9,26.65484654176093,3.750430669192493,0.5357758098846419,2.009159287067407,7.902693195798467,1.741271382125086,4.420150431548295,6.429309718615703,0.872,0.354,0.184,,0.119,0.375,0.036,0.094,0.235,0.261,0.005
2003,Antonio Harvey,4.0,32.0,11.5,46.800000000000004,64.80000000000001,36.0,10.799999999999999,46.800000000000004,10.799999999999999,28.800000000000004,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.4,0.2
2003,Art Long,26.0,211.0,21.3,101.4523842680982,45.47865501673369,13.993432312841131,6.9967161564205655,52.47537117315425,27.986864625682262,27.986864625682262,6.9967161564205655,0.5,0.692,0.133,,0.0,0.04,0.173,0.133,0.24,0.413,0.04
2003,Austin Croshere,49.0,633.0,18.9,59.36571056355427,13.805979200826572,4.141793760247973,1.3805979200826577,31.75375216190112,11.044783360661262,8.283587520495946,15.18657712090923,0.889,0.61,0.311,,0.29,0.33,0.244,0.124,0.077,0.225,0.043
2003,Brian Cardinal,5.0,15.0,18.5,204.8,0.0,0.0,0.0,102.4,153.6,51.2,51.2,0.0,0.0,0.5,,0.0,0.25,0.0,0.5,0.0,0.25,0.0
2003,Brian Scalabrine,59.0,724.0,14.4,44.37183236164953,19.890821403498066,4.590189554653399,4.590189554653399,26.01107414303593,10.710442294191264,12.240505479075733,12.240505479075733,0.857,0.667,0.213,,0.154,0.231,0.296,0.071,0.112,0.29,0.024
2003,Brian Skinner,77.0,1381.0,15.1,30.799596258522477,16.474202649907372,5.013887763015287,4.297618082584533,21.48809041292266,12.892854247753599,5.730157443446043,1.4325393608615107,0.0,0.665,0.486,,0.0,0.0,0.009,0.094,0.305,0.592,0.139
2003,Carlos Boozer,81.0,2049.0,17.1,27.364164213947163,10.081534184085795,2.1603287537326707,2.5203835460214488,18.002739614438923,9.001369807219461,4.680712299754121,4.680712299754121,0.0,0.668,0.311,,1.0,0.002,0.173,0.168,0.146,0.511,0.125
2003,Cherokee Parks,30.0,648.0,13.8,26.666666666666664,8.39506172839506,3.4567901234567895,2.469135802469136,14.320987654320987,7.407407407407406,2.9629629629629624,3.4567901234567895,1.0,0.778,0.233,,1.0,0.012,0.387,0.141,0.098,0.362,0.135
2003,Chris Crawford,5.0,38.0,22.3,103.71191135734074,55.84487534626039,23.933518005540165,15.955678670360113,31.911357340720226,23.933518005540165,15.955678670360113,7.9778393351800565,1.0,0.714,0.615,,0.0,0.231,0.154,0.308,0.077,0.231,0.0
2003,Chris Mills,21.0,262.0,20.1,74.00967309597344,20.722708466872557,1.4801934619194685,4.440580385758405,22.20290192879203,13.32174115727522,7.400967309597342,14.801934619194684,1.0,0.656,0.17,,0.4,0.236,0.349,0.132,0.132,0.151,0.0
2003,Chris Webber,67.0,2622.0,30.4,32.19441061114631,4.513235132403689,1.9557352240415986,2.407058737281967,12.185734857489958,3.6105881059229508,4.814117474563934,8.12382323832664,1.0,0.584,0.247,,0.0,0.015,0.393,0.129,0.226,0.237,0.056
2003,Chris Wilcox,46.0,479.0,17.7,63.74532886450112,29.74782013676719,6.374532886450112,4.249688590966742,33.99750872773394,14.873910068383594,12.749065772900224,10.624221477416853,0.0,0.616,0.357,,0.0,0.0,0.029,0.121,0.343,0.507,0.221
2003,Christian Laettner,76.0,2215.0,14.2,18.444679402188036,7.3236227038099555,1.3562264266314734,2.9836981385892414,13.833509551641027,4.06867927989442,2.9836981385892414,8.408603845115135,1.0,0.794,0.279,,0.188,0.031,0.446,0.184,0.095,0.244,0.014
2003,Clarence Weatherspoon,79.0,2024.0,12.8,18.252358262119387,7.722151572435127,1.75503444828071,3.1590620069052786,17.199337593150965,9.477186020715838,2.8080551172491366,3.1590620069052786,0.0,0.688,0.469,,0.0,0.0,0.114,0.167,0.155,0.565,0.123
