,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
429,Willy Hernangómez,1,1.9,3.4,1.9,1.3,2.5,0.7,0.4,0.3,0.7,1.3
208,Wilson Chandler,71,3.8,8.5,1.5,1.4,4.0,2.1,0.6,0.5,1.2,2.1
680,Xavier Munford,0,0.2,1.0,0.3,0.2,0.0,0.7,0.2,0.0,0.3,0.7
393,Xavier Rathan-Mayes,0,2.4,8.4,1.8,0.0,1.0,3.6,1.2,0.6,2.2,3.6
695,Xavier Silas,0,0.0,1.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5
201,Yogi Ferrell,21,3.8,8.9,1.3,0.3,2.7,2.5,0.8,0.1,1.0,1.9
484,Zach Collins,1,1.7,4.4,0.6,0.7,2.7,0.8,0.3,0.5,0.9,2.0
58,Zach LaVine,24,5.7,14.8,4.5,0.4,3.5,3.0,1.0,0.2,1.8,2.3
92,Zach Randolph,57,6.1,12.9,1.8,1.6,5.1,2.2,0.7,0.2,2.0,2.0
417,Zaza Pachulia,57,2.2,3.8,1.3,1.3,3.4,1.6,0.6,0.2,1.0,1.8
655,Zhou Qi,0,0.3,1.8,0.7,0.3,0.9,0.1,0.1,0.8,0.6,0.8
463,Álex Abrines,8,1.5,3.9,0.6,0.3,1.2,0.4,0.5,0.1,0.3,1.7
651,Ömer Aşık,0,0.5,1.2,0.7,0.5,2.1,0.2,0.1,0.2,0.5,1.1
