,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
94,JJ Hickson,WAS,35,17,18,12.5,5.9,22.9,13.6,0.7,1.72,0.51,0.257,1.9,1.5,3.7,0.697,0.556,0.876,0.6,0.1,0.4,30.8,0.1,0.2,50.0,60.0,0.1,10.0,0.0,5.0,0.0,5.0,0.1,15.0,0.3,30.8,0.5,28.6,0.3,38.5,3.2,58.4,0.9,54.2,1.3,57.7,51.6,1.3,0.9,64.1,3.1,42.9,0.1,44.3,6.1,3.2,1.0,32.3,5.0,64.1,0.5,71.0,4.2,0.4,0.4,0.9,1.8,50.0
95,JJ O'Brien,UTA,2,2,0,3.1,0.0,2.0,1.0,0.1,1.71,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,4.6,0.5,0.0,0.0,0.0,0.0
96,JR Smith,CLE,77,53,24,30.7,12.4,37.0,26.9,1.4,2.27,1.46,0.336,0.4,0.1,0.7,0.719,0.273,0.471,2.7,0.7,1.5,43.2,0.2,0.3,54.5,54.8,0.6,23.8,0.2,9.0,0.1,2.4,0.2,5.7,1.5,43.2,7.0,42.7,2.8,33.6,0.3,52.4,0.0,14.3,0.3,58.8,53.5,0.6,0.1,20.9,1.5,40.2,0.1,42.6,16.9,2.5,0.3,10.9,4.1,60.4,0.4,66.7,8.2,1.1,0.3,0.8,1.3,60.2
97,JaKarr Sampson,DEN,73,18,55,15.9,5.1,18.1,13.7,0.7,2.22,1.46,0.283,0.5,0.1,1.3,0.568,0.0,0.833,3.2,0.6,1.3,43.3,0.3,0.6,59.5,47.6,1.0,31.2,0.2,4.8,0.3,10.8,0.3,9.5,1.5,43.3,0.6,23.1,0.3,34.5,1.1,59.3,0.0,0.0,0.3,50.0,46.4,0.7,0.4,63.0,2.0,35.4,0.1,36.5,5.8,2.2,0.5,24.3,4.2,53.3,0.3,58.1,6.3,0.3,0.5,0.9,1.5,64.2
98,JaMychal Green,MEM,78,39,39,18.5,7.4,31.1,18.3,0.8,1.53,0.47,0.238,2.5,1.9,4.1,0.279,0.534,0.854,0.6,0.1,0.3,24.0,0.0,0.0,100.0,34.9,0.2,27.9,0.0,2.3,0.0,7.0,0.0,2.3,0.2,24.0,1.9,37.8,0.2,29.2,3.5,55.1,1.0,44.4,0.7,46.2,48.0,1.9,1.4,72.7,4.0,47.6,0.2,49.8,5.9,3.2,0.9,29.6,5.0,63.3,0.4,68.9,4.7,0.6,0.4,1.0,1.8,54.7
99,Jabari Parker,MIL,76,32,44,31.7,14.1,51.9,28.0,1.6,1.87,0.91,0.271,2.8,1.5,4.2,0.495,0.612,0.9,4.4,0.9,2.2,42.4,0.6,0.8,75.9,56.8,1.3,29.4,0.2,3.6,0.3,6.3,0.4,9.0,2.5,42.4,1.8,35.2,1.6,33.5,3.8,64.6,0.9,47.3,1.4,48.9,49.8,1.6,0.7,45.5,4.5,36.2,0.1,37.3,7.8,3.6,0.8,23.2,6.9,51.6,0.4,55.1,6.4,0.9,0.4,2.2,3.1,71.1
100,Jae Crowder,BOS,72,42,30,31.6,14.1,48.7,32.5,1.4,1.67,0.75,0.29,0.9,0.6,1.9,0.887,0.522,1.073,2.4,0.5,1.2,43.0,0.5,0.6,81.8,66.9,0.5,21.7,0.2,6.9,0.2,8.0,0.3,13.7,1.6,43.0,5.2,36.9,1.7,34.2,2.0,72.2,0.3,43.5,0.8,83.3,51.7,1.0,0.4,40.0,2.9,33.8,0.2,35.7,11.2,4.2,0.7,17.3,6.3,66.5,0.5,71.8,7.2,1.7,0.5,1.6,2.3,69.8
101,James Anderson,SAC,50,19,31,14.3,3.5,15.5,10.9,0.7,2.66,2.13,0.225,0.2,0.1,0.5,0.833,0.667,0.962,2.8,0.3,0.9,39.5,0.2,0.3,64.3,31.9,1.1,41.3,0.3,10.9,0.2,8.0,0.1,5.1,0.9,39.5,1.2,28.0,0.4,23.3,0.5,100.0,0.0,100.0,0.2,71.4,44.0,0.4,0.2,46.2,1.0,34.2,0.0,34.2,10.1,1.9,0.5,25.0,3.4,58.1,0.2,61.5,7.4,0.4,0.3,0.7,1.2,61.7
102,James Ennis III,NOP,22,11,11,14.9,7.2,17.4,12.5,0.6,2.05,1.35,0.416,0.3,0.1,1.4,0.857,0.0,0.767,1.9,0.2,0.7,33.3,0.4,0.5,66.7,46.3,0.5,24.4,0.1,7.3,0.2,12.2,0.3,14.6,0.9,33.3,2.8,44.7,1.0,40.0,1.0,57.9,0.0,0.0,0.3,100.0,59.3,1.6,0.8,47.6,3.2,50.0,0.1,51.2,8.0,1.6,0.5,33.3,3.4,47.7,0.3,52.5,6.6,0.7,0.2,0.5,0.5,83.3
103,James Johnson,TOR,56,34,22,16.2,5.1,19.1,14.7,0.8,2.37,1.61,0.267,0.3,0.5,0.9,0.556,0.481,0.792,3.1,0.7,1.4,50.0,0.4,0.6,58.8,55.7,0.8,27.0,0.3,8.6,0.3,10.3,0.3,9.8,1.7,50.0,1.1,31.8,0.2,25.0,0.8,56.3,0.2,45.5,0.2,55.6,52.1,0.6,0.2,35.7,1.9,31.5,0.1,32.6,8.2,2.1,0.4,19.4,3.9,53.6,0.4,59.0,6.1,0.5,0.6,0.7,1.1,61.7
104,James Jones,CLE,48,33,15,9.7,3.7,15.2,9.3,0.3,1.37,0.34,0.245,0.2,0.0,0.1,0.6,1.0,1.0,0.5,0.1,0.2,50.0,0.1,0.1,75.0,59.1,0.2,36.4,0.0,4.5,0.0,4.5,0.0,9.1,0.3,50.0,2.6,39.8,0.5,40.7,0.1,100.0,0.0,50.0,0.1,100.0,55.3,0.3,0.1,25.0,0.8,42.1,0.0,42.1,19.6,1.7,0.2,14.3,2.6,64.6,0.2,68.9,7.6,0.2,0.2,0.6,0.8,73.7
105,James Michael McAdoo,GSW,41,37,4,6.4,2.9,12.8,7.4,0.3,1.51,0.38,0.224,1.4,0.4,2.2,0.357,0.5,0.674,0.3,0.1,0.2,42.9,0.0,0.1,50.0,81.8,0.0,9.1,0.0,0.0,0.0,9.1,0.0,18.2,0.2,42.9,0.2,57.1,0.1,100.0,1.5,54.0,0.2,44.4,0.5,56.3,54.2,1.3,0.8,60.0,3.0,44.1,0.0,44.1,6.7,1.2,0.3,28.6,2.5,48.3,0.3,54.9,6.6,0.2,0.2,0.7,0.9,78.9
106,James Young,BOS,28,11,17,7.0,1.0,6.5,4.2,0.2,1.69,0.82,0.16,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.1,0.1,50.0,0.0,0.1,25.0,50.0,0.0,10.0,0.0,10.0,0.1,20.0,0.1,20.0,0.2,50.0,0.6,24.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0.3,0.1,25.0,0.9,30.8,0.0,30.8,15.8,1.6,0.5,31.8,2.2,71.0,0.1,75.9,6.2,0.2,0.0,0.4,0.6,62.5
107,Jared Dudley,WAS,81,40,41,25.9,7.9,46.2,23.8,1.1,1.41,0.48,0.17,1.2,0.4,1.6,0.383,0.161,0.527,2.1,0.1,0.2,45.0,0.2,0.2,72.2,20.2,0.9,44.0,0.4,20.8,0.3,14.9,0.1,5.4,0.4,45.0,5.2,43.9,0.5,45.7,0.8,76.9,0.1,33.3,0.4,62.5,58.1,0.7,0.3,47.2,2.3,30.3,0.1,31.7,10.7,3.1,0.8,25.4,7.7,39.9,0.9,45.2,7.6,0.9,0.2,1.9,2.9,65.1
108,Jared Sullinger,BOS,80,46,34,23.8,10.4,45.6,29.9,1.3,1.75,0.61,0.227,2.6,3.0,4.7,0.428,0.461,0.743,1.7,0.4,1.0,38.2,0.3,0.4,78.6,59.4,0.3,18.8,0.1,5.8,0.1,8.0,0.2,10.1,1.0,38.2,3.7,37.9,0.5,28.1,3.5,52.7,1.4,36.2,1.1,52.7,45.4,2.4,1.6,66.5,5.0,48.5,0.1,49.5,5.7,6.0,2.5,42.0,9.4,63.0,0.5,66.9,4.6,0.9,0.6,2.2,3.7,59.9
109,Jarell Eddie,WAS,26,13,13,5.6,2.4,7.8,5.5,0.2,1.84,1.06,0.31,0.1,0.0,0.1,0.0,0.0,1.0,0.4,0.0,0.2,0.0,0.2,0.2,100.0,40.0,0.0,10.0,0.0,10.0,0.0,0.0,0.1,20.0,0.2,0.0,1.5,31.8,0.5,38.5,0.1,50.0,0.0,0.0,0.0,0.0,42.3,0.2,0.1,50.0,0.5,40.0,0.0,40.0,27.1,2.1,0.2,9.5,2.6,80.8,0.1,84.0,8.5,0.2,0.0,0.2,0.4,50.0
110,Jarell Martin,MEM,27,10,17,14.1,5.7,21.5,12.5,0.7,1.9,0.55,0.263,1.3,1.0,2.6,0.471,0.654,1.014,0.9,0.1,0.4,36.4,0.3,0.4,66.7,82.6,0.2,26.1,0.0,0.0,0.0,0.0,0.2,26.1,0.7,36.4,0.8,35.5,0.3,33.3,2.7,63.2,0.6,41.2,0.6,61.5,46.6,1.9,1.1,59.0,4.5,41.5,0.1,42.4,6.1,2.2,0.6,25.5,4.7,48.0,0.5,54.0,5.5,0.3,0.3,0.9,1.6,55.8
111,Jarnell Stokes,MEM,7,1,6,2.7,1.0,3.6,2.3,0.1,2.15,0.72,0.28,1.0,0.1,0.4,0.429,0.0,0.667,0.1,0.1,0.1,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.4,100.0,60.0,0.3,0.3,100.0,1.0,33.3,0.0,33.3,2.9,1.0,0.7,66.7,1.3,75.0,0.0,75.0,2.5,0.1,0.0,0.3,0.7,40.0
112,Jason Smith,ORL,75,33,42,15.3,7.1,28.0,16.4,0.7,1.48,0.38,0.252,1.4,0.4,1.4,0.457,0.31,0.683,0.7,0.1,0.4,34.4,0.2,0.2,88.9,67.9,0.1,12.5,0.0,1.8,0.1,8.9,0.1,16.1,0.5,34.4,4.6,47.5,0.4,45.7,0.9,55.2,0.1,22.2,0.6,48.9,48.8,0.7,0.4,51.9,2.1,36.1,0.1,37.4,8.2,2.3,0.9,38.3,4.3,53.3,0.4,58.3,4.9,0.4,0.9,1.5,2.7,56.3
113,Jason Thompson,TOR,47,38,9,10.0,3.1,18.5,10.4,0.5,1.52,0.43,0.169,1.3,1.4,1.4,0.305,0.453,0.758,0.3,0.1,0.1,57.1,0.1,0.2,50.0,81.3,0.0,6.3,0.0,6.3,0.0,6.3,0.1,31.3,0.3,57.1,0.6,40.7,0.1,27.3,1.1,53.7,0.6,33.3,0.4,46.7,50.5,0.9,0.4,50.0,2.1,41.6,0.1,42.7,6.8,2.7,0.7,24.8,4.4,62.0,0.4,67.8,4.8,0.3,0.4,1.0,1.7,59.5
114,Jeff Ayres,LAC,17,11,6,6.3,1.8,10.2,4.2,0.3,1.62,0.2,0.172,0.8,0.2,1.2,0.429,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,71.4,0.0,0.0,1.1,63.6,0.0,0.0,0.4,25.0,52.2,0.3,0.3,100.0,1.4,22.2,0.1,23.5,3.8,1.4,0.4,27.8,2.2,62.1,0.1,64.3,4.3,0.0,0.2,0.9,1.2,75.0
115,Jeff Green,LAC,80,48,32,28.2,11.7,42.7,28.8,1.9,2.68,1.49,0.275,1.1,1.8,2.1,0.583,0.475,0.856,4.3,1.1,2.6,41.6,0.7,1.0,71.8,68.8,0.7,15.2,0.3,5.8,0.2,5.5,0.5,11.4,3.0,41.6,2.8,35.4,1.7,36.7,1.8,58.8,0.8,39.4,0.6,46.3,47.0,1.0,0.5,56.8,2.8,34.6,0.1,35.9,9.0,3.4,0.9,26.0,6.0,56.1,0.4,60.4,6.5,0.7,0.5,1.6,2.7,59.5
116,Jerami Grant,PHI,77,9,68,26.8,9.7,46.2,29.2,1.4,1.85,0.85,0.21,2.5,1.6,3.4,0.258,0.467,0.708,4.8,0.9,2.1,43.2,0.8,1.2,70.0,56.1,1.2,25.9,0.3,5.7,0.4,9.3,0.6,12.5,2.7,43.2,1.5,25.2,0.2,23.3,2.4,53.8,0.7,41.9,0.6,32.1,44.8,1.3,0.8,56.6,3.5,38.5,0.1,39.4,6.4,3.5,1.0,28.2,7.1,49.8,0.6,54.6,5.6,0.7,1.6,1.9,3.4,56.6
117,Jeremy Evans,DAL,30,16,14,8.4,2.4,8.4,5.1,0.2,1.42,0.31,0.283,0.5,0.1,1.3,0.313,0.0,0.925,0.1,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.5,31.6,0.1,50.0,1.2,71.4,0.0,0.0,0.2,50.0,58.3,0.6,0.4,63.6,1.6,40.7,0.1,42.3,12.0,2.5,0.8,32.6,3.8,67.2,0.4,74.1,4.9,0.2,0.3,0.7,1.1,65.6
118,Jimmy Butler,CHI,67,37,30,36.9,20.9,68.0,45.5,4.4,3.85,2.93,0.307,1.5,2.8,4.1,0.51,0.416,0.817,10.5,1.9,3.9,48.8,1.8,2.2,80.8,54.1,3.7,35.0,1.0,9.3,0.7,6.5,1.1,10.5,5.7,48.8,2.8,34.6,4.5,36.3,3.3,65.7,1.2,36.8,0.8,47.6,48.5,1.2,0.6,46.8,3.7,31.5,0.1,32.2,8.8,4.2,0.9,20.8,8.2,50.8,0.7,55.7,8.4,1.6,0.6,1.8,3.0,59.8
119,Joe Ingles,UTA,81,40,41,15.3,4.2,25.6,19.2,1.0,2.3,1.16,0.165,0.3,0.0,0.2,0.231,0.0,0.118,2.1,0.2,0.4,51.7,0.0,0.0,100.0,19.1,1.2,57.8,0.2,11.6,0.2,9.8,0.0,1.2,0.4,51.7,2.6,40.7,0.7,33.8,0.0,100.0,0.0,0.0,0.1,60.0,56.5,0.3,0.1,21.1,0.7,42.2,0.0,44.2,16.0,2.1,0.5,22.0,3.5,61.7,0.2,66.3,8.2,0.7,0.0,0.6,0.9,75.4
120,Joe Johnson,MIA,81,31,50,33.4,12.2,50.6,38.6,2.6,3.13,2.46,0.242,1.8,3.1,1.0,0.285,0.402,0.585,5.8,1.1,2.4,46.2,0.4,0.5,81.8,46.0,2.0,34.7,0.7,11.5,0.4,7.0,0.3,4.7,2.7,46.2,4.0,40.8,3.3,40.1,0.6,69.0,1.3,44.7,0.5,50.0,50.9,0.6,0.3,51.0,2.3,28.7,0.1,30.1,10.3,3.2,0.4,14.0,5.4,59.7,0.4,65.1,8.0,0.8,0.0,1.5,2.1,72.5
121,Joffrey Lauvergne,DEN,59,24,35,17.6,7.9,30.8,17.2,0.9,1.73,0.53,0.255,2.4,1.2,4.5,0.524,0.718,0.943,0.9,0.1,0.5,26.7,0.1,0.1,75.0,37.3,0.2,17.6,0.0,3.9,0.1,11.8,0.0,3.9,0.3,26.7,1.8,38.0,0.2,38.5,4.2,63.2,0.9,55.0,1.3,47.4,53.0,1.4,0.9,61.0,3.9,36.5,0.1,37.2,6.5,3.9,1.1,26.8,6.1,64.2,0.4,68.7,4.3,0.2,0.3,1.4,2.5,56.8
122,John Henson,MIL,57,22,35,16.8,7.0,22.9,16.4,0.6,1.55,0.36,0.304,4.0,1.6,6.9,0.31,0.389,0.782,0.6,0.1,0.3,43.8,0.1,0.2,66.7,68.8,0.2,28.1,0.0,0.0,0.0,3.1,0.1,18.8,0.4,43.8,0.0,11.1,0.1,33.3,5.4,63.2,0.6,32.4,1.2,48.3,56.4,1.6,1.0,64.4,3.4,47.5,0.1,48.9,4.9,2.5,1.2,48.5,5.1,48.9,0.4,53.6,4.6,0.3,1.9,1.9,3.9,48.4
123,Johnny O'Bryant III,MIL,66,27,39,13.0,3.0,19.4,9.5,0.5,1.49,0.35,0.156,0.9,0.4,1.9,0.2,0.615,0.508,0.7,0.0,0.2,18.8,0.0,0.0,0.0,15.2,0.3,41.3,0.1,10.9,0.1,13.0,0.0,0.0,0.1,18.8,1.0,36.8,0.2,50.0,1.0,41.0,0.2,50.0,0.2,35.7,41.4,1.2,0.9,70.8,2.5,48.1,0.1,50.4,5.0,2.1,0.7,34.2,3.9,52.4,0.3,56.1,6.3,0.3,0.1,0.8,1.2,66.7
124,Jon Leuer,PHX,67,22,45,18.7,8.5,35.8,19.2,1.0,1.67,0.54,0.236,1.6,1.2,2.7,0.57,0.554,0.901,2.2,0.6,1.2,47.5,0.2,0.3,75.0,62.0,0.5,21.3,0.1,6.0,0.2,8.7,0.1,6.7,1.4,47.5,2.8,37.3,0.7,40.0,2.4,66.0,0.7,43.9,0.9,53.1,52.6,1.2,0.7,60.5,2.9,39.2,0.1,40.4,6.5,4.5,1.2,27.6,6.9,65.0,0.6,70.7,3.9,0.6,0.4,1.9,3.2,58.5
125,Jonas Jerebko,BOS,77,46,31,15.1,4.4,26.3,15.1,0.7,1.5,0.46,0.165,0.6,0.3,2.1,0.478,0.3,0.604,1.0,0.2,0.5,42.5,0.1,0.2,75.0,57.9,0.3,27.6,0.0,1.3,0.1,7.9,0.1,7.9,0.6,42.5,1.8,38.4,0.2,24.0,1.2,48.6,0.1,22.2,0.3,53.3,48.6,1.1,0.7,60.8,2.7,39.2,0.1,40.4,8.3,3.0,0.7,23.1,4.9,61.9,0.3,66.2,5.5,0.3,0.3,1.0,1.5,67.2
126,Jonathon Simmons,SAS,55,47,8,14.8,6.0,22.6,16.1,1.1,2.99,2.09,0.266,0.5,0.1,0.8,0.808,0.0,1.0,4.0,0.8,1.8,42.9,0.6,0.7,88.9,54.1,1.2,29.1,0.3,7.7,0.3,7.7,0.3,8.2,2.2,42.9,0.9,37.0,0.5,39.4,0.8,71.0,0.0,0.0,0.4,90.0,54.1,0.4,0.2,37.5,1.5,28.6,0.1,30.8,16.0,2.2,0.4,17.5,3.2,66.7,0.3,73.4,7.6,0.4,0.1,0.7,0.9,76.6
127,Jordan Hamilton,NOP,11,4,7,27.6,11.4,38.2,24.8,1.6,2.51,1.75,0.298,1.1,0.4,1.2,0.5,0.5,1.077,7.5,1.2,2.6,44.8,0.4,0.7,50.0,37.8,2.9,39.0,1.0,13.4,0.4,4.9,0.4,4.9,2.8,44.8,2.3,30.0,3.3,37.5,1.3,66.7,0.2,50.0,0.5,40.0,47.8,1.1,0.7,66.7,3.3,33.3,0.2,35.3,9.7,4.5,0.6,14.0,8.0,56.8,0.8,63.3,5.7,0.7,0.3,2.3,3.0,75.8
128,Jordan Mickey,BOS,16,9,7,3.6,1.3,6.6,3.9,0.2,1.48,0.22,0.198,0.3,0.3,1.3,0.0,0.6,0.81,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0,1.1,53.8,0.2,25.0,0.0,0.0,36.4,1.0,0.8,80.0,2.6,38.5,0.2,41.7,2.8,1.4,0.4,28.6,2.8,50.0,0.2,53.8,3.1,0.0,0.7,0.3,0.6,50.0
129,Josh Huestis,OKC,5,2,3,11.0,2.8,8.8,5.4,0.2,1.2,0.41,0.318,0.6,0.0,1.2,0.0,0.0,0.333,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,0.0,0.0,0.0,0.0,2.4,50.0,0.0,0.0,0.4,50.0,0.0,0.0,0.0,0.0,58.3,0.5,0.5,100.0,1.8,28.6,0.5,40.0,7.8,2.0,0.8,37.5,3.3,61.5,0.5,72.7,5.6,0.2,0.4,0.6,1.4,42.9
130,Josh McRoberts,MIA,42,27,15,14.2,3.6,29.0,17.6,1.2,2.4,1.23,0.123,2.0,0.5,1.0,0.233,0.1,0.558,2.8,0.4,1.0,36.4,0.2,0.2,80.0,34.5,1.1,38.7,0.3,10.9,0.2,6.7,0.1,4.2,1.0,36.4,1.4,32.9,0.0,7.7,0.6,60.0,0.0,25.0,0.5,69.2,41.2,0.6,0.3,45.5,1.3,45.8,0.0,46.8,8.4,2.3,0.8,33.7,4.6,50.6,0.3,53.9,5.7,0.4,0.2,0.9,1.5,58.7
131,Josh Smith,HOU,55,31,24,16.0,6.0,31.4,18.6,1.1,2.06,0.88,0.192,1.8,1.0,2.2,0.327,0.386,0.496,1.5,0.3,0.6,50.0,0.1,0.3,50.0,49.4,0.4,28.9,0.2,14.5,0.1,6.0,0.1,8.4,0.7,50.0,2.3,29.0,0.3,18.2,1.1,41.0,0.4,36.4,0.6,34.1,42.3,1.0,0.6,56.9,2.3,44.0,0.1,45.9,7.0,2.8,1.3,44.7,5.7,49.1,0.7,55.5,5.1,0.6,0.9,1.4,2.7,53.7
132,Julius Randle,LAL,81,17,64,28.2,11.3,55.9,26.6,2.3,2.52,1.23,0.203,2.7,2.5,4.2,0.546,0.348,0.793,4.3,1.0,2.5,39.0,0.5,0.8,63.2,59.1,0.8,18.8,0.2,4.5,0.3,7.4,0.4,9.7,2.6,39.0,1.0,28.8,0.8,24.2,3.4,53.7,0.9,30.7,1.5,47.9,43.5,2.1,1.6,73.8,6.1,34.7,0.2,35.9,6.1,8.1,2.3,28.5,12.1,67.0,0.9,72.1,4.2,0.7,0.4,2.6,3.9,64.9
133,Justin Anderson,DAL,55,28,27,11.8,3.8,16.9,10.7,0.6,2.16,1.07,0.224,0.2,0.1,0.5,0.444,0.0,0.821,1.4,0.3,0.5,58.6,0.2,0.3,71.4,61.8,0.5,32.9,0.1,10.5,0.1,6.6,0.1,10.5,0.9,58.6,1.2,30.6,0.4,26.3,0.4,66.7,0.0,0.0,0.1,100.0,46.9,0.4,0.1,27.8,1.2,36.0,0.0,37.5,12.2,2.7,0.6,21.1,4.0,67.9,0.3,73.1,4.7,0.3,0.5,0.4,0.9,50.0
134,Justin Harper,BKN,5,4,1,7.0,2.6,11.0,6.6,0.3,1.58,0.35,0.236,0.4,0.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,2.4,44.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,4.9,0.2,0.0,0.0,0.4,0.0
135,Justise Winslow,MIA,78,46,32,28.6,6.4,40.3,22.2,1.5,2.2,1.2,0.16,0.9,0.7,2.6,0.403,0.453,0.801,2.1,0.3,0.8,35.4,0.2,0.3,54.5,36.7,0.7,33.1,0.2,10.2,0.2,8.4,0.1,6.6,0.8,35.4,1.6,30.2,0.4,31.3,2.1,60.2,0.3,40.9,0.3,64.7,45.7,1.1,0.6,53.1,3.4,31.3,0.1,32.7,7.1,4.2,1.2,28.6,7.9,52.6,0.8,58.7,6.0,0.9,0.3,1.5,2.4,60.5
136,KJ McDaniels,HOU,37,17,20,6.4,2.4,7.2,5.0,0.3,2.5,1.7,0.336,0.3,0.0,0.8,0.273,0.0,0.806,1.0,0.2,0.4,43.8,0.2,0.3,50.0,52.6,0.2,15.8,0.1,10.5,0.1,13.2,0.2,15.8,0.5,43.8,0.6,31.8,0.1,11.1,0.7,55.6,0.0,0.0,0.1,0.0,45.1,0.8,0.5,56.3,1.4,57.1,0.0,57.1,4.9,1.3,0.4,30.8,2.7,49.1,0.2,52.0,6.8,0.2,0.2,0.4,0.6,60.9
137,Karl-Anthony Towns,MIN,82,29,53,32.0,18.3,53.7,33.1,1.7,1.85,0.49,0.342,5.4,4.9,6.9,0.538,0.666,0.996,1.9,0.6,1.2,52.5,0.3,0.4,75.0,84.9,0.3,13.2,0.1,5.0,0.1,6.9,0.2,10.1,1.6,52.5,4.9,47.1,1.2,41.2,6.9,64.1,3.3,51.1,2.9,51.5,55.5,2.8,2.0,72.1,6.3,44.5,0.1,45.3,5.8,7.7,3.0,38.5,11.8,64.9,0.8,69.9,4.2,0.7,1.7,3.4,5.8,58.2
138,Kawhi Leonard,SAS,72,60,12,33.0,21.2,52.2,37.3,2.7,3.05,2.27,0.405,1.4,3.8,2.4,0.48,0.609,0.749,7.5,1.7,3.1,53.8,0.9,1.1,89.5,58.8,2.8,37.1,0.6,7.8,0.3,3.9,0.5,7.1,4.4,53.8,5.2,43.3,5.7,46.1,1.8,61.9,2.3,47.4,0.7,52.9,56.5,1.3,0.6,43.2,2.7,49.5,0.1,51.9,10.9,5.6,1.4,25.1,7.8,72.2,0.6,78.0,6.4,1.8,1.0,1.3,2.3,56.4
139,Kelly Olynyk,BOS,68,39,29,20.2,9.8,41.1,24.8,1.1,1.65,0.62,0.238,1.5,0.9,2.9,0.374,0.55,0.809,2.9,0.7,1.5,44.1,0.3,0.4,67.9,56.5,0.7,24.5,0.3,9.0,0.2,6.5,0.2,7.0,1.7,44.1,3.6,39.5,0.8,28.2,2.4,57.0,0.5,41.7,0.5,46.9,52.4,1.1,0.7,57.7,3.4,33.3,0.1,34.6,6.9,3.3,0.8,23.3,5.8,56.7,0.6,62.8,5.3,0.8,0.5,1.9,2.9,64.0
140,Kelly Oubre Jr.,WAS,63,31,32,10.7,3.7,12.7,7.4,0.5,2.21,1.49,0.295,0.2,0.0,1.0,0.8,0.0,0.953,1.4,0.3,0.8,36.0,0.1,0.2,64.3,50.5,0.3,22.0,0.0,2.2,0.1,8.8,0.1,7.7,0.7,36.0,1.1,33.8,0.1,8.3,1.0,68.4,0.0,0.0,0.1,66.7,48.6,0.6,0.4,72.0,1.7,33.8,0.1,35.2,9.4,2.5,0.6,23.1,4.1,60.0,0.3,65.1,5.6,0.3,0.1,0.8,1.2,68.9
141,Kenneth Faried,DEN,67,26,41,25.3,12.5,40.6,23.2,1.1,1.66,0.64,0.307,3.0,1.8,8.9,0.668,0.585,0.902,0.8,0.2,0.6,39.0,0.0,0.1,50.0,64.3,0.1,16.1,0.0,1.8,0.0,3.6,0.0,5.4,0.5,39.0,0.5,34.1,0.2,29.2,8.1,60.4,1.0,47.0,2.0,57.0,55.8,3.5,2.4,69.4,7.3,48.2,0.1,48.9,4.9,5.2,2.0,37.9,8.0,64.8,0.6,69.6,5.0,0.5,0.9,2.3,3.6,64.0
