,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
142,Lance Thomas,NOP,5,3,2,8.4,1.2,7.8,5.0,0.2,1.62,0.44,0.154,1.2,0.0,2.0,0.167,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,40.0,0.0,0.0,0.2,0.0,22.2,0.5,0.5,100.0,3.0,16.7,0.0,16.7,6.4,1.3,0.5,40.0,2.0,62.5,0.3,71.4,4.2,0.0,0.0,0.4,0.4,100.0
143,Landry Fields,TOR,29,13,16,10.1,2.0,14.4,9.4,0.6,2.37,1.51,0.136,0.3,0.1,0.9,0.8,0.0,0.593,1.6,0.2,0.7,33.3,0.0,0.0,0.0,33.3,0.6,37.8,0.1,8.9,0.1,6.7,0.0,0.0,0.5,33.3,0.1,20.0,0.1,11.1,0.6,53.8,0.0,0.0,0.3,60.0,40.0,0.9,0.5,57.1,2.9,30.4,0.2,32.6,7.5,2.5,0.4,15.0,3.4,72.7,0.4,81.6,7.1,0.3,0.1,0.5,0.9,55.6
144,Lavoy Allen,IND,65,18,47,16.5,4.7,31.5,17.6,0.8,1.46,0.26,0.148,2.3,2.1,4.4,0.2,0.319,0.604,0.3,0.1,0.1,62.5,0.1,0.1,100.0,70.0,0.1,35.0,0.0,5.0,0.0,5.0,0.0,10.0,0.2,62.5,1.3,33.3,0.2,62.5,2.6,53.2,0.7,45.5,0.5,41.7,45.0,2.0,1.2,58.8,4.6,43.6,0.2,45.2,5.9,3.3,1.2,35.4,6.3,52.0,0.7,58.9,4.8,0.4,0.5,1.5,2.4,62.9
145,LeBron James,MIA,77,52,25,37.7,27.1,77.0,45.2,5.5,4.25,3.38,0.352,3.3,5.0,4.6,0.435,0.442,1.054,9.4,2.2,3.5,61.2,1.4,2.1,66.1,64.4,3.1,32.6,0.8,9.0,0.6,6.5,1.1,11.6,6.1,61.2,3.3,42.8,4.7,36.3,4.8,76.3,2.2,49.0,1.4,63.3,61.0,1.1,0.6,56.8,2.9,36.7,0.1,37.3,8.0,5.9,1.1,19.5,8.5,69.4,0.4,72.7,7.1,1.6,0.3,1.5,2.4,60.5
146,Lou Amundson,CHI,19,11,8,9.7,2.0,15.4,7.1,0.4,1.53,0.42,0.13,1.2,0.2,3.1,0.087,0.0,0.542,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,52.0,0.0,0.0,0.1,16.7,50.0,1.9,1.4,75.0,3.7,50.9,0.1,51.9,7.1,1.8,0.4,22.2,3.5,50.9,0.3,55.1,7.2,0.5,0.6,0.6,0.8,68.8
147,Luc Mbah a Moute,MIN,64,31,33,15.7,3.5,16.9,11.3,0.5,1.72,0.64,0.207,0.9,0.5,1.7,0.182,0.367,0.829,1.1,0.2,0.5,38.2,0.2,0.2,92.9,56.5,0.3,23.2,0.0,2.9,0.1,13.0,0.1,10.1,0.6,38.2,0.6,32.1,0.1,16.7,1.4,59.3,0.2,44.4,0.2,45.5,46.1,1.1,0.8,75.0,2.8,38.9,0.1,40.6,5.4,1.7,0.6,35.6,3.4,50.3,0.3,55.6,6.3,0.5,0.2,1.1,1.6,69.2
148,Luis Scola,IND,82,56,26,17.1,7.6,35.4,20.7,0.9,1.48,0.39,0.216,2.3,1.9,2.7,0.433,0.355,0.729,1.0,0.2,0.5,38.6,0.1,0.1,91.7,55.6,0.2,16.0,0.0,1.2,0.2,17.3,0.1,8.6,0.5,38.6,3.4,44.1,0.2,42.9,2.0,52.2,0.7,44.4,1.0,42.6,47.1,1.1,0.6,58.1,3.3,31.7,0.1,32.8,6.8,3.8,1.1,29.5,6.3,59.6,0.6,66.2,4.4,0.3,0.2,1.1,1.7,61.3
149,Luke Babbitt,NOP,27,9,18,17.5,6.3,26.8,15.3,0.8,1.86,0.62,0.235,1.1,0.1,0.7,0.133,0.0,0.45,3.0,0.6,1.3,42.9,0.2,0.2,83.3,43.8,0.9,28.8,0.4,15.0,0.3,8.8,0.1,3.8,1.3,42.9,3.9,37.9,0.9,36.7,0.3,37.5,0.0,0.0,0.1,33.3,50.6,0.7,0.4,61.1,2.0,34.0,0.1,35.3,6.7,2.6,0.7,25.7,5.0,51.9,0.7,60.3,5.1,0.3,0.4,1.5,2.2,67.8
150,Luol Deng,CLE,63,29,34,35.1,16.0,52.3,42.6,1.9,2.21,1.27,0.307,1.3,2.9,2.8,0.55,0.55,0.937,5.3,0.9,2.2,40.6,0.7,0.9,80.0,47.8,1.6,29.1,0.5,9.5,0.5,8.6,0.4,8.3,2.6,40.6,3.5,31.7,3.1,41.0,2.6,58.2,1.6,47.3,0.7,55.2,46.5,1.6,0.8,52.5,4.9,31.9,0.1,32.9,9.7,4.2,1.0,23.7,6.9,60.4,0.4,64.5,7.5,1.0,0.1,1.6,2.4,66.0
151,Malcolm Thomas,UTA,8,2,6,7.8,1.9,15.5,7.1,0.4,1.6,0.4,0.121,0.9,1.4,1.3,0.286,0.0,0.6,0.1,0.1,0.1,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.4,14.3,0.0,0.0,0.8,75.0,0.0,0.0,0.3,100.0,46.9,0.8,0.3,40.0,1.2,71.4,0.0,71.4,4.6,2.7,0.3,12.5,4.3,61.5,0.2,64.0,6.3,0.0,0.4,0.6,1.0,62.5
152,Marcus Morris Sr.,PHX,82,48,34,22.0,9.7,32.3,21.3,1.1,2.12,0.86,0.301,1.5,1.7,1.9,0.353,0.587,0.86,1.6,0.2,0.7,32.8,0.3,0.4,67.6,48.5,0.4,26.5,0.0,3.0,0.2,9.8,0.2,12.9,0.8,32.8,4.1,40.0,1.9,39.5,1.6,63.6,1.0,41.1,0.5,50.0,51.8,1.1,0.6,56.0,2.6,41.2,0.1,42.9,8.2,3.0,0.9,29.8,5.5,54.5,0.5,60.6,5.3,0.9,0.2,1.4,2.1,65.9
153,Markieff Morris,PHX,81,47,34,26.6,13.8,40.5,26.8,1.2,1.79,0.55,0.34,3.0,6.2,4.3,0.543,0.711,0.751,1.9,0.5,1.0,50.0,0.3,0.4,82.4,72.1,0.4,22.1,0.2,9.1,0.1,7.1,0.2,11.0,1.4,50.0,3.0,39.8,2.0,42.6,3.2,60.1,4.4,47.0,1.7,63.2,50.7,1.7,1.1,61.2,4.2,41.7,0.2,44.1,6.3,4.3,1.3,30.9,7.4,58.5,0.6,63.6,5.6,0.8,0.6,2.2,3.4,66.9
154,Marreese Speights,GSW,78,47,31,12.4,6.5,17.2,10.5,0.5,1.66,0.51,0.377,1.1,1.0,2.6,0.523,0.568,0.863,0.7,0.2,0.4,54.5,0.1,0.2,71.4,89.1,0.1,16.4,0.0,1.8,0.0,5.5,0.1,14.5,0.6,54.5,1.3,33.3,0.5,31.7,2.3,56.9,0.6,45.0,0.6,47.6,45.2,1.4,1.0,67.0,3.3,44.2,0.1,45.0,5.5,2.7,0.9,34.2,4.7,57.4,0.5,64.0,4.4,0.1,0.4,1.1,1.8,59.4
155,Martell Webster,WAS,77,42,35,27.6,9.8,34.6,25.7,1.0,1.75,0.91,0.282,0.5,0.4,1.0,0.528,0.875,0.922,1.6,0.2,0.5,39.5,0.2,0.3,80.0,40.8,0.5,34.2,0.1,9.2,0.2,12.5,0.1,8.3,0.6,39.5,6.0,41.8,0.7,27.5,0.9,62.8,0.4,66.7,0.2,58.3,55.9,0.5,0.2,35.1,1.5,34.9,0.1,38.5,13.8,2.5,0.7,26.5,4.8,53.1,0.4,58.2,6.6,0.5,0.2,0.9,1.3,64.1
156,Marvin Williams,UTA,66,24,42,25.4,9.1,37.5,22.3,1.0,1.56,0.52,0.243,1.6,0.5,2.0,0.282,0.529,0.858,2.1,0.3,1.0,34.3,0.3,0.4,76.9,49.6,0.5,24.1,0.2,10.6,0.1,4.3,0.2,9.2,1.1,34.3,4.6,36.0,0.7,39.6,1.7,67.1,0.3,44.4,0.4,65.0,51.9,1.3,0.6,50.0,2.8,45.8,0.0,46.6,8.2,3.9,1.2,29.8,6.7,57.8,0.6,63.3,5.8,0.8,0.5,1.8,2.8,63.7
157,Mason Plumlee,BKN,69,36,33,18.4,7.5,24.9,15.8,0.7,1.77,0.51,0.301,3.6,0.9,5.7,0.272,0.169,0.885,0.5,0.1,0.2,50.0,0.2,0.3,50.0,75.7,0.1,13.5,0.0,5.4,0.0,2.7,0.2,32.4,0.4,50.0,0.1,25.0,0.0,0.0,5.0,71.6,0.1,10.0,1.0,70.0,65.8,1.7,1.0,60.6,4.2,39.9,0.1,40.7,5.8,3.5,1.1,30.6,6.3,56.5,0.5,61.5,4.5,0.7,0.8,2.1,3.4,61.7
158,Matt Barnes,LAC,63,45,18,27.5,9.9,39.9,27.8,1.0,1.54,0.46,0.249,1.0,0.4,2.0,0.85,0.56,0.672,2.2,0.4,0.8,47.2,0.3,0.3,80.0,50.0,0.7,31.6,0.2,8.8,0.2,11.0,0.2,7.4,1.1,47.2,4.7,34.0,0.3,25.9,1.4,58.7,0.2,45.5,0.8,71.9,53.0,1.0,0.3,31.7,2.7,35.1,0.1,36.4,10.2,3.7,0.9,24.6,6.8,54.2,0.6,59.6,6.3,0.9,0.4,1.7,2.3,70.3
159,Matt Bonner,SAS,61,43,18,11.3,3.2,18.2,10.4,0.4,1.45,0.43,0.177,0.3,0.1,0.4,0.105,0.0,0.741,1.0,0.2,0.5,41.9,0.1,0.1,75.0,50.0,0.3,32.8,0.1,6.3,0.1,6.3,0.1,6.3,0.5,41.9,2.2,44.3,0.2,38.9,0.3,57.1,0.0,0.0,0.0,50.0,57.3,0.3,0.2,50.0,0.9,37.2,0.0,37.2,9.4,2.4,0.7,29.8,4.3,55.3,0.4,61.3,6.0,0.2,0.2,0.8,1.4,54.8
160,Maurice Harkless,ORL,80,22,58,24.4,7.4,25.8,17.3,0.9,2.09,1.3,0.287,0.5,0.2,2.2,0.857,0.529,0.874,2.7,0.4,1.2,31.3,0.3,0.5,51.2,38.1,0.9,31.2,0.2,6.4,0.2,8.3,0.3,9.6,1.0,31.3,2.1,39.7,0.6,33.9,1.9,60.0,0.1,42.9,0.5,62.5,52.5,1.0,0.5,56.5,2.5,37.9,0.2,40.6,7.7,2.7,0.6,20.5,4.7,57.2,0.5,63.3,7.4,1.2,0.6,1.2,1.8,70.0
161,Melvin Ely,NOP,2,2,0,13.6,3.0,14.5,8.0,0.4,1.64,0.34,0.207,2.5,1.0,3.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,12.8,0.0,0.5,2.0,2.0,100.0
162,Metta World Peace,NYK,29,10,19,13.4,4.8,17.7,10.8,0.7,2.36,1.25,0.27,0.8,1.0,1.2,0.227,0.69,0.743,1.4,0.4,0.8,47.8,0.1,0.1,75.0,61.0,0.5,34.1,0.0,2.4,0.0,2.4,0.1,4.9,0.9,47.8,1.6,30.2,1.0,35.0,0.9,68.8,0.7,58.8,0.2,22.2,45.7,0.8,0.3,44.4,2.3,33.3,0.1,34.6,6.2,1.8,0.7,36.6,3.1,57.7,0.3,63.1,5.8,0.8,0.3,0.9,1.7,54.2
163,Michael Beasley,MIA,55,36,19,15.1,7.9,25.2,15.2,0.8,1.9,0.83,0.315,2.1,0.8,1.7,0.525,0.578,0.969,2.6,0.9,1.6,52.2,0.2,0.3,72.2,76.6,0.5,20.0,0.1,5.5,0.1,5.5,0.2,6.2,2.0,52.2,1.9,41.6,0.9,35.3,1.7,62.5,0.5,40.7,1.1,61.0,52.8,0.7,0.4,64.5,1.8,37.8,0.0,38.3,7.6,3.1,0.8,24.8,5.3,58.0,0.4,63.2,5.2,0.4,0.4,1.1,2.0,56.0
164,Michael Kidd-Gilchrist,CHA,61,34,27,24.1,7.2,24.9,18.8,0.9,2.17,1.39,0.289,0.9,0.4,2.8,0.589,0.304,0.801,2.1,0.4,1.0,42.2,0.2,0.5,50.0,52.7,0.5,25.2,0.1,3.1,0.2,11.5,0.2,10.7,1.1,42.2,0.8,27.8,0.2,46.2,2.2,61.7,0.1,18.8,0.5,45.5,47.1,1.8,1.2,65.1,4.7,38.0,0.2,39.3,7.8,3.5,1.1,31.6,6.6,52.8,0.6,58.2,6.0,0.7,0.6,1.3,2.3,55.8
165,Mike Dunleavy,CHI,82,48,34,31.5,11.3,43.5,34.9,1.3,1.86,0.77,0.26,0.9,0.1,1.4,0.784,0.0,0.886,2.0,0.4,1.0,39.0,0.3,0.4,76.5,52.4,0.4,20.8,0.2,10.7,0.1,6.5,0.2,10.1,1.1,39.0,5.6,38.8,1.7,44.7,1.2,63.5,0.0,0.0,0.7,64.7,51.0,0.6,0.4,63.0,2.6,22.5,0.1,23.0,8.0,3.7,1.0,25.8,7.9,47.2,0.9,52.9,6.7,0.8,0.6,1.2,1.8,69.4
166,Mike Harris,UTA,20,1,19,11.2,4.2,17.5,9.6,0.5,1.63,0.47,0.24,0.9,0.8,1.3,0.529,1.067,0.68,0.5,0.1,0.2,50.0,0.1,0.1,50.0,55.6,0.1,22.2,0.0,0.0,0.1,11.1,0.1,11.1,0.3,50.0,1.0,32.3,0.3,37.5,0.9,66.7,0.8,62.5,0.5,33.3,47.5,1.1,0.8,73.3,2.8,38.5,0.2,41.7,6.8,1.3,0.3,22.2,3.3,39.1,0.6,47.4,6.7,0.8,0.4,1.0,1.7,57.6
167,Mike Miller,MEM,82,50,32,20.8,7.1,30.6,23.3,0.9,1.79,0.84,0.231,1.2,0.0,0.6,0.404,0.0,0.609,2.3,0.3,0.6,49.0,0.2,0.2,80.0,35.7,0.9,41.1,0.3,15.1,0.2,8.1,0.1,5.9,0.8,49.0,4.5,45.4,1.0,47.4,0.3,61.9,0.0,0.0,0.5,68.0,60.2,0.4,0.1,36.7,1.3,29.7,0.1,30.9,12.2,2.4,0.5,19.2,3.9,60.2,0.3,65.1,6.0,0.3,0.1,0.8,1.1,68.1
168,Mike Scott,ATL,79,36,43,18.4,9.5,30.6,20.2,0.7,1.38,0.44,0.311,2.3,1.7,3.7,0.596,0.47,1.041,0.8,0.1,0.5,30.6,0.0,0.0,100.0,37.5,0.2,25.0,0.1,6.3,0.1,9.4,0.0,1.6,0.3,30.6,3.4,36.9,0.2,21.4,3.9,66.3,0.8,49.1,1.4,62.3,52.6,0.8,0.5,60.0,2.9,27.3,0.1,27.9,5.9,2.9,1.0,32.7,4.7,62.5,0.4,67.7,5.9,0.4,0.1,1.1,1.7,63.7
169,Miles Plumlee,PHX,80,47,33,24.5,8.1,38.3,19.4,1.1,1.69,0.4,0.211,2.9,3.6,6.7,0.351,0.405,0.758,0.3,0.1,0.2,42.1,0.0,0.1,25.0,74.1,0.0,7.4,0.0,0.0,0.0,3.7,0.1,14.8,0.3,42.1,0.3,35.3,0.1,12.5,5.1,61.3,1.5,29.1,1.0,60.7,51.7,2.5,1.6,64.1,5.7,43.3,0.1,44.0,6.3,5.4,2.0,37.9,9.6,55.7,0.9,61.7,3.9,0.6,1.1,3.0,5.3,56.2
170,Mirza Teletovic,BKN,71,40,31,19.3,8.6,31.5,16.7,0.8,1.48,0.42,0.274,0.5,0.9,1.4,0.438,0.452,0.571,1.5,0.2,0.5,39.5,0.2,0.2,81.3,41.9,0.5,32.4,0.2,12.4,0.1,9.5,0.1,7.6,0.6,39.5,5.6,38.9,0.7,38.9,0.8,45.1,0.4,52.0,0.2,60.0,54.2,0.9,0.4,46.7,2.1,43.5,0.0,44.4,8.9,3.1,1.0,32.8,5.5,56.0,0.4,60.4,5.9,0.4,0.3,1.4,2.4,57.9
171,Nene,WAS,53,30,23,29.4,14.2,49.6,36.2,1.7,2.02,0.59,0.287,7.0,9.8,5.6,0.462,0.413,0.63,1.9,0.3,0.7,50.0,0.3,0.5,53.6,52.5,0.5,27.3,0.2,8.1,0.2,9.1,0.3,14.1,1.0,50.0,3.8,42.8,0.3,29.6,3.5,59.4,4.0,43.9,3.2,58.5,50.4,1.3,0.7,53.8,4.7,26.4,0.2,27.8,7.7,4.4,1.5,34.1,8.6,51.1,0.8,56.4,6.2,1.2,0.9,2.2,3.2,67.6
172,Nick Collison,OKC,81,58,23,16.7,4.2,31.5,15.8,0.8,1.56,0.46,0.132,2.3,0.2,3.1,0.286,0.118,0.631,0.4,0.1,0.1,58.3,0.1,0.2,71.4,80.0,0.1,30.0,0.0,3.3,0.0,0.0,0.1,23.3,0.3,58.3,0.7,39.1,0.1,38.5,1.9,64.5,0.0,25.0,0.7,67.6,56.4,1.5,0.9,61.2,3.4,45.5,0.1,46.6,5.9,2.3,1.0,42.9,5.0,46.6,0.6,53.5,5.3,0.4,0.3,1.1,1.9,56.1
173,Nick Young,LAL,64,21,43,28.3,17.9,40.5,30.7,2.0,3.01,2.35,0.441,1.3,0.6,1.0,0.671,0.583,0.969,4.9,1.1,2.5,43.9,0.6,0.8,75.0,57.7,1.3,27.6,0.2,4.5,0.3,6.1,0.4,7.7,2.8,43.9,4.9,40.3,5.7,40.0,1.0,62.8,0.3,60.0,0.9,52.5,51.1,0.5,0.1,24.1,2.0,23.8,0.1,24.4,12.6,2.3,0.4,15.3,4.7,49.1,0.3,51.9,9.0,0.7,0.2,1.2,1.8,69.6
174,Nicolas Batum,POR,82,54,28,36.0,13.0,69.1,44.2,2.5,2.15,1.18,0.189,1.2,0.3,2.1,0.222,0.364,0.786,3.0,0.8,1.3,59.6,0.4,0.5,83.3,67.1,0.8,28.0,0.3,11.5,0.2,6.6,0.3,8.6,2.0,59.6,5.2,39.6,2.3,37.3,1.7,66.7,0.1,30.0,0.3,31.8,55.4,1.4,0.8,53.4,4.3,32.8,0.2,34.0,9.2,6.0,1.3,21.6,10.2,59.1,0.8,63.9,5.9,0.9,0.7,2.0,3.1,64.3
175,Omri Casspi,HOU,71,46,25,18.1,6.9,32.4,17.2,0.9,1.62,0.73,0.213,0.8,0.2,1.6,0.527,0.846,0.735,2.5,0.4,1.0,42.5,0.4,0.5,75.0,52.9,0.7,28.2,0.2,9.2,0.2,7.5,0.3,10.3,1.3,42.5,2.5,34.5,0.5,32.7,1.2,61.0,0.2,71.4,0.4,54.5,49.6,0.8,0.3,38.2,2.7,31.3,0.1,32.2,7.9,3.1,0.8,24.5,5.7,54.3,0.5,59.5,5.8,0.6,0.2,1.2,2.1,59.1
176,Othyus Jeffers,MIN,6,2,4,7.8,1.5,8.0,6.2,0.3,2.13,0.65,0.188,0.0,0.0,0.8,0.0,0.0,0.4,0.7,0.2,0.2,100.0,0.0,0.0,0.0,50.0,0.3,50.0,0.0,0.0,0.2,25.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,50.0,0.3,0.3,100.0,1.5,16.7,0.0,16.7,1.7,2.0,0.3,12.5,2.8,72.7,0.3,80.0,5.7,0.0,0.0,0.3,0.7,50.0
177,Otto Porter Jr.,WAS,37,20,17,8.6,2.1,11.2,8.9,0.3,1.85,0.87,0.189,0.3,0.1,0.8,0.75,0.0,0.806,0.4,0.1,0.2,22.2,0.1,0.1,100.0,46.2,0.0,7.7,0.0,0.0,0.0,7.7,0.0,7.7,0.2,22.2,0.7,27.3,0.3,25.0,0.7,63.2,0.0,0.0,0.2,25.0,38.5,0.9,0.5,52.4,2.2,40.4,0.1,42.0,9.1,1.5,0.3,16.7,2.4,63.2,0.3,72.0,6.2,0.2,0.0,0.3,0.4,68.8
178,P.J. Tucker,PHX,81,48,33,30.7,9.4,38.8,28.4,1.3,2.07,0.97,0.242,0.8,1.5,3.4,0.397,0.435,0.67,1.8,0.3,0.7,36.2,0.2,0.3,67.9,43.7,0.6,32.4,0.1,8.5,0.1,7.0,0.2,9.9,0.8,36.2,2.9,38.2,0.6,33.3,2.3,46.9,0.7,47.9,0.3,52.2,49.1,2.0,1.2,59.4,5.4,36.9,0.2,37.9,7.5,4.6,0.8,17.9,6.6,69.4,0.5,74.8,6.9,1.4,0.3,1.1,1.7,61.0
179,Patrick Patterson,TOR,64,37,27,23.5,8.4,39.3,22.9,0.9,1.36,0.42,0.213,1.8,0.8,3.2,0.46,0.481,0.728,0.8,0.2,0.5,41.4,0.1,0.1,83.3,54.7,0.2,20.8,0.1,7.5,0.1,7.5,0.0,5.7,0.5,41.4,4.3,39.9,0.5,40.5,2.3,53.8,0.4,33.3,0.8,55.6,50.6,1.8,1.1,58.8,3.9,46.9,0.1,48.7,6.9,3.5,1.3,37.6,6.4,55.1,0.5,59.6,5.0,0.8,0.6,1.9,3.1,59.5
180,Pau Gasol,LAL,60,21,39,31.4,17.4,69.8,44.2,2.3,1.98,0.66,0.248,9.2,11.4,7.1,0.441,0.432,0.82,2.1,0.6,1.3,50.0,0.2,0.2,71.4,71.2,0.4,19.2,0.1,5.6,0.1,6.4,0.1,5.6,1.5,50.0,4.0,42.0,0.9,34.1,5.8,61.0,4.9,39.5,4.0,52.3,48.2,2.1,1.2,56.5,5.0,41.3,0.1,42.5,8.1,7.6,2.5,32.5,12.1,62.7,0.8,67.1,4.5,0.5,1.5,4.1,6.6,62.4
181,Paul George,IND,80,54,26,36.2,21.7,68.3,44.4,3.8,3.35,2.51,0.318,2.4,2.4,2.4,0.598,0.255,0.816,7.6,1.5,3.3,44.7,1.4,1.6,85.7,58.6,2.1,28.1,0.6,8.4,0.6,7.2,0.8,10.4,4.5,44.7,6.4,41.3,5.3,36.8,1.9,58.3,0.6,25.0,1.5,46.7,49.0,0.8,0.4,50.0,3.8,21.0,0.1,21.6,12.9,6.0,1.0,16.5,9.4,63.6,0.7,68.5,6.1,1.9,0.3,1.3,2.3,56.7
182,Paul Millsap,ATL,73,36,37,33.6,18.0,65.5,43.2,2.2,2.04,1.06,0.275,5.2,6.4,6.3,0.404,0.458,0.708,5.9,1.1,2.6,40.8,0.7,1.0,67.1,50.1,1.7,28.9,0.6,10.3,0.4,6.3,0.5,9.1,2.9,40.8,3.9,34.9,1.5,38.6,4.5,59.4,2.9,48.3,2.1,49.6,50.0,2.1,1.3,62.5,5.8,36.1,0.2,37.3,6.7,6.5,2.3,36.0,11.7,55.2,1.1,60.7,5.0,1.7,1.1,3.3,5.7,58.7
183,Paul Pierce,BKN,74,41,33,28.0,13.4,46.9,30.8,1.9,2.43,1.23,0.286,1.1,1.3,0.9,0.388,0.383,0.642,6.9,1.0,2.1,46.8,1.2,1.4,86.0,48.5,2.7,39.4,0.6,8.3,0.6,8.1,0.8,11.4,3.3,46.8,4.6,38.4,2.2,41.5,0.6,48.4,0.5,48.1,0.4,54.5,52.9,0.4,0.2,42.3,1.7,21.3,0.1,22.2,11.8,4.4,1.4,32.3,7.8,56.1,0.7,61.7,6.6,1.1,0.4,1.8,2.9,63.6
184,Perry Jones III,OKC,62,45,17,12.3,3.5,13.6,8.5,0.4,1.8,0.63,0.256,0.7,0.3,1.1,0.286,0.611,0.944,0.7,0.2,0.4,59.1,0.2,0.2,83.3,82.6,0.1,17.4,0.0,6.5,0.1,10.9,0.1,13.0,0.6,59.1,1.3,35.8,0.3,34.8,1.1,73.2,0.2,30.0,0.2,36.4,51.9,0.6,0.3,46.4,1.7,36.4,0.1,38.4,9.8,1.9,0.4,20.9,3.2,57.7,0.3,64.7,6.5,0.2,0.3,0.6,1.0,56.3
185,Quincy Acy,SAC,63,22,41,13.5,2.7,19.1,9.3,0.5,1.57,0.26,0.142,1.1,0.2,2.2,0.338,0.286,0.581,0.5,0.1,0.1,44.4,0.1,0.1,66.7,40.6,0.1,28.1,0.1,12.5,0.1,18.8,0.1,12.5,0.2,44.4,0.4,30.8,0.1,50.0,1.3,55.4,0.1,20.0,0.4,61.5,48.2,1.3,0.7,54.2,3.5,37.3,0.1,38.9,8.4,2.6,0.8,31.3,4.7,55.8,0.5,62.3,4.4,0.4,0.4,0.9,1.7,53.7
186,Quincy Miller,DEN,52,21,31,15.2,4.9,17.1,11.2,0.7,2.53,1.73,0.289,0.5,0.3,1.0,0.708,0.067,0.642,1.7,0.3,0.8,31.8,0.2,0.3,55.6,43.8,0.4,25.8,0.1,3.4,0.1,6.7,0.2,10.1,0.8,31.8,1.6,31.9,0.8,27.7,0.7,44.8,0.0,0.0,0.3,58.3,42.6,0.8,0.4,47.2,2.6,31.0,0.1,31.9,8.8,2.5,0.6,26.1,4.7,52.4,0.5,59.0,6.2,0.4,0.6,1.2,2.0,58.8
187,Quincy Pondexter,MEM,15,7,8,18.0,6.3,22.3,17.9,0.9,2.54,1.73,0.281,0.3,0.4,1.5,0.4,0.167,0.727,2.4,0.5,1.1,41.2,0.1,0.1,100.0,47.2,0.7,27.8,0.1,5.6,0.3,13.9,0.1,2.8,1.1,41.2,2.0,30.3,0.7,33.3,1.1,54.5,0.1,0.0,0.1,50.0,46.2,0.8,0.5,60.0,2.5,30.3,0.2,32.3,8.5,1.2,0.2,12.5,2.3,53.3,0.2,59.3,10.5,0.3,0.1,0.5,0.6,88.9
188,Rashard Lewis,MIA,60,41,19,16.2,4.5,23.7,13.5,0.6,1.5,0.41,0.189,1.1,0.7,0.8,0.152,0.381,0.571,1.4,0.2,0.6,41.2,0.1,0.2,60.0,40.5,0.5,33.3,0.2,10.7,0.1,8.3,0.1,6.0,0.6,41.2,2.5,35.4,0.3,36.4,0.5,63.2,0.3,53.8,0.2,40.0,51.3,0.5,0.2,45.8,1.4,37.5,0.0,38.1,9.8,1.8,0.5,26.7,3.9,47.3,0.4,52.4,5.7,0.9,0.1,1.3,1.8,70.6
189,Rasual Butler,IND,50,30,20,7.6,2.7,8.5,6.6,0.3,2.0,0.73,0.321,0.1,0.2,0.2,0.4,0.75,0.833,0.2,0.1,0.1,66.7,0.0,0.0,100.0,83.3,0.1,41.7,0.0,0.0,0.0,0.0,0.0,8.3,0.2,66.7,1.3,35.9,0.7,57.1,0.2,62.5,0.1,60.0,0.0,50.0,58.2,0.3,0.2,83.3,1.0,26.1,0.0,26.1,8.0,1.4,0.3,20.6,2.4,58.6,0.3,65.4,6.9,0.1,0.2,0.3,0.6,55.2
