,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
95,JJ Redick,PHI,69,45,24,30.2,17.0,45.2,39.3,1.4,1.83,1.04,0.377,0.6,0.0,0.7,0.359,1.0,0.7,2.2,0.4,1.0,41.4,0.0,0.1,75.0,40.9,0.7,33.1,0.3,14.3,0.1,3.2,0.0,1.3,0.9,41.4,7.0,46.5,5.7,43.2,0.5,65.2,0.0,0.0,0.2,30.8,56.6,0.1,0.0,11.1,1.2,12.3,0.0,12.9,25.7,2.6,0.2,9.3,4.6,55.7,0.3,60.2,10.0,0.5,0.1,1.0,1.2,80.0
96,JR Smith,CLE,80,49,31,28.1,8.3,31.7,20.2,1.3,2.42,1.74,0.261,0.3,0.1,0.6,0.583,0.5,0.362,3.1,0.5,1.1,44.3,0.1,0.2,75.0,36.6,1.1,37.0,0.4,14.2,0.2,7.3,0.1,2.4,1.1,44.3,4.4,38.8,2.1,37.8,0.2,44.4,0.0,33.3,0.2,54.5,52.4,0.4,0.2,48.3,1.4,28.7,0.0,29.6,13.8,2.9,0.4,14.6,4.8,59.4,0.4,64.4,8.5,0.9,0.1,1.3,1.9,70.7
97,JaKarr Sampson,SAC,22,6,16,15.6,4.7,19.7,11.0,0.5,1.66,0.47,0.238,0.7,1.0,2.0,0.267,0.429,1.022,1.0,0.2,0.5,45.5,0.1,0.1,100.0,56.5,0.4,34.8,0.0,0.0,0.1,8.7,0.0,4.3,0.6,45.5,0.9,38.9,0.2,40.0,2.1,67.7,0.4,44.4,0.2,25.0,57.4,1.1,0.6,57.1,2.9,38.2,0.1,39.6,5.6,3.0,0.3,10.5,5.4,55.9,0.5,61.3,4.5,0.4,1.0,0.9,2.2,41.7
98,JaMychal Green,MEM,55,11,44,28.0,10.3,46.0,25.5,1.2,1.62,0.51,0.225,2.5,1.7,5.2,0.356,0.441,0.817,1.2,0.2,0.5,40.0,0.2,0.3,62.5,51.5,0.3,21.2,0.1,6.1,0.2,15.2,0.1,12.1,0.6,40.0,3.3,34.7,0.3,30.0,4.2,54.1,0.7,37.5,0.9,45.5,50.1,2.7,1.9,69.4,7.2,37.1,0.1,37.5,6.0,5.8,1.2,20.8,8.3,69.5,0.3,72.5,4.8,0.6,0.5,1.5,2.2,66.7
99,Jabari Parker,MIL,31,16,15,24.0,12.6,45.4,27.1,1.5,2.01,1.23,0.278,1.7,1.1,3.0,0.463,0.412,0.624,4.3,1.0,2.0,51.6,0.4,0.5,75.0,58.6,1.3,30.1,0.3,6.8,0.3,6.8,0.3,6.0,2.5,51.6,3.2,43.0,2.3,41.8,1.9,56.0,0.5,63.6,0.8,52.2,52.9,1.4,0.6,47.6,3.7,36.2,0.0,36.5,9.4,3.5,0.5,15.6,6.4,55.3,0.4,58.9,6.5,0.8,0.3,1.8,2.8,65.5
100,Jack Cooley,SAC,7,4,3,12.5,5.7,18.3,13.1,0.6,1.82,0.4,0.313,2.4,1.1,4.6,0.412,0.5,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,57.9,0.6,66.7,1.0,40.0,48.1,2.0,1.4,71.4,6.0,33.3,0.0,33.3,3.3,2.3,0.4,18.8,4.0,57.1,0.1,59.3,6.3,0.1,0.0,1.1,1.9,61.5
101,Jacob Wiley,BKN,4,1,3,8.1,1.0,11.3,5.0,0.3,1.4,0.58,0.089,0.8,0.0,0.8,0.333,0.0,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,50.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,37.5,0.7,0.3,50.0,1.7,40.0,0.0,40.0,4.0,3.0,0.0,0.0,4.3,69.2,0.3,75.0,3.3,0.3,0.0,0.3,1.0,25.0
102,Jae Crowder,UTA,80,52,28,26.1,9.7,38.5,22.5,1.0,1.56,0.7,0.251,0.6,0.5,1.8,0.636,0.162,0.917,2.0,0.4,0.8,53.2,0.3,0.4,69.7,58.3,0.6,28.8,0.2,9.6,0.2,7.7,0.2,10.9,1.1,53.2,4.0,34.7,0.9,23.5,1.7,64.0,0.1,20.0,0.4,60.0,48.6,0.8,0.4,49.2,2.3,33.1,0.1,34.9,9.6,2.8,0.5,16.7,5.0,56.8,0.3,60.7,6.6,0.8,0.3,1.6,2.3,68.1
103,Jake Layman,POR,35,22,13,4.6,1.0,5.3,4.1,0.2,1.75,0.88,0.184,0.1,0.1,0.2,0.0,0.0,0.714,0.4,0.0,0.2,0.0,0.1,0.1,100.0,15.4,0.0,7.7,0.0,7.7,0.1,23.1,0.0,7.7,0.1,0.0,0.3,16.7,0.2,33.3,0.1,66.7,0.0,0.0,0.0,0.0,34.0,0.4,0.1,25.0,1.2,33.3,0.0,33.3,5.7,1.2,0.1,8.3,1.9,63.2,0.2,70.6,6.6,0.2,0.1,0.2,0.3,72.7
104,Jalen Jones,DAL,16,3,13,11.3,4.6,15.4,9.1,0.6,2.15,1.25,0.301,0.3,0.1,0.9,0.6,0.0,1.0,2.3,0.5,1.3,38.1,0.3,0.4,83.3,63.9,0.3,13.9,0.1,2.8,0.1,5.6,0.2,8.3,1.4,38.1,1.5,40.0,0.4,28.6,0.9,58.3,0.0,0.0,0.2,50.0,45.6,1.3,0.6,46.2,3.6,36.1,0.3,39.4,8.9,2.5,0.3,12.0,3.8,65.8,0.2,69.4,5.6,0.3,0.1,0.6,0.8,69.2
105,Jameel Warney,DAL,3,1,2,9.0,5.7,12.3,9.0,0.3,1.59,0.43,0.459,1.3,2.3,4.0,0.5,0.571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,33.3,0.0,0.0,4.0,62.5,1.3,33.3,0.7,33.3,58.3,1.3,1.3,100.0,4.3,30.8,0.0,30.8,2.6,1.7,0.3,20.0,2.0,83.3,0.0,83.3,5.1,0.0,0.0,1.3,1.3,100.0
106,James Ennis III,DET,72,25,47,22.3,7.1,21.7,16.8,0.8,2.18,1.19,0.328,0.6,0.1,1.8,1.0,0.4,0.876,1.9,0.3,0.7,36.0,0.3,0.4,80.0,43.6,0.5,26.4,0.3,14.3,0.2,10.7,0.2,10.7,0.8,36.0,2.2,36.5,0.6,35.8,1.6,65.3,0.1,28.6,0.6,81.8,54.0,1.1,0.6,50.7,3.0,36.3,0.1,37.1,10.9,2.3,0.5,20.5,4.2,54.1,0.3,58.1,5.5,0.7,0.3,1.2,1.6,73.9
107,James Johnson,MIA,72,36,36,26.6,10.7,53.2,25.3,2.6,2.89,2.13,0.201,1.4,1.5,1.7,0.427,0.349,0.902,6.0,1.6,2.8,56.5,0.4,0.5,71.1,60.8,1.6,26.9,0.5,8.4,0.6,9.5,0.3,4.4,3.6,56.5,2.1,32.5,1.1,33.6,1.5,76.6,0.5,51.6,0.6,52.8,55.0,0.8,0.3,38.3,2.9,29.0,0.1,29.9,11.5,4.1,0.7,18.2,7.3,56.4,0.4,59.9,5.4,1.0,0.7,1.6,2.5,64.1
108,James Michael McAdoo,PHI,3,1,2,6.0,2.7,9.7,6.0,0.2,0.99,0.17,0.276,0.0,0.0,0.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.0,100.0,0.0,100.0,6.8,0.0,0.3,0.7,1.3,50.0
109,James Webb III,BKN,10,1,9,12.0,1.6,21.7,10.6,0.4,1.18,0.24,0.074,0.1,0.4,0.8,0.0,0.0,0.0,0.3,0.1,0.1,100.0,0.0,0.0,0.0,66.7,0.0,0.0,0.1,33.3,0.1,33.3,0.0,0.0,0.2,100.0,1.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.1,0.4,37.5,2.3,50.0,0.1,53.3,7.8,2.3,0.1,6.3,3.6,64.0,0.4,72.7,5.0,0.1,0.0,1.3,1.7,76.5
110,James Young,PHI,6,4,2,10.2,2.8,9.0,7.8,0.3,1.73,0.43,0.315,0.5,0.0,0.3,0.0,0.0,0.0,0.7,0.3,0.3,100.0,0.3,0.3,100.0,150.0,0.2,25.0,0.0,0.0,0.0,0.0,0.2,25.0,1.0,100.0,1.5,27.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,9.4,0.0,0.0,0.5,0.8,60.0
111,Jamil Wilson,LAC,15,6,9,18.3,7.0,27.1,15.4,0.6,1.41,0.49,0.258,0.3,0.1,0.4,0.8,0.0,1.0,0.9,0.1,0.4,33.3,0.1,0.1,50.0,38.5,0.1,15.4,0.2,23.1,0.1,7.7,0.1,7.7,0.3,33.3,5.5,43.8,0.5,57.1,0.4,100.0,0.0,0.0,0.3,100.0,63.6,0.2,0.1,66.7,1.0,20.0,0.0,20.0,15.4,1.9,0.4,20.7,4.5,42.6,0.3,46.0,6.4,0.3,0.5,1.3,1.9,69.0
112,Jared Dudley,PHX,48,7,41,14.3,3.2,28.7,15.8,0.7,1.55,0.48,0.11,0.6,0.7,0.5,0.071,0.121,0.727,1.1,0.1,0.3,50.0,0.0,0.0,0.0,25.5,0.5,41.8,0.3,27.3,0.0,3.6,0.0,1.8,0.3,50.0,1.9,37.6,0.0,9.1,0.3,58.3,0.1,25.0,0.0,0.0,51.2,0.2,0.1,62.5,1.1,19.0,0.1,20.5,7.5,2.3,0.4,17.4,4.8,47.5,0.3,50.9,7.1,0.5,0.2,1.2,1.5,80.0
113,Jarell Eddie,CHI,3,1,2,2.9,0.0,2.7,1.7,0.1,2.31,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,2.8,0.3,0.0,0.0,0.0,0.0
114,Jarell Martin,MEM,73,21,52,22.7,7.7,35.9,19.6,1.2,1.99,0.77,0.215,1.5,0.6,2.6,0.351,0.5,0.771,1.6,0.4,1.1,39.0,0.3,0.3,84.0,68.3,0.1,7.5,0.0,2.5,0.2,12.5,0.2,10.8,1.1,39.0,2.3,36.8,0.7,40.7,2.0,56.6,0.3,36.4,0.5,47.1,48.0,1.4,1.0,67.0,4.5,31.4,0.1,31.9,7.1,3.3,0.8,23.5,6.5,49.9,0.5,54.2,5.0,0.5,0.7,1.6,2.8,58.2
115,Jason Smith,WAS,33,15,18,8.6,3.4,15.6,8.6,0.4,1.36,0.25,0.219,1.0,0.2,1.1,0.313,0.0,0.703,0.5,0.2,0.3,50.0,0.1,0.1,100.0,87.5,0.1,18.8,0.0,0.0,0.1,12.5,0.0,6.3,0.4,50.0,1.3,29.2,0.1,50.0,0.8,52.9,0.0,0.0,0.3,33.3,40.9,0.7,0.2,23.5,1.9,39.5,0.0,39.5,8.1,1.5,0.6,37.1,2.8,53.8,0.2,58.3,4.9,0.1,0.4,0.7,1.1,59.5
116,Jaylen Brown,BOS,67,44,23,30.6,14.3,38.9,26.5,1.5,2.39,1.56,0.369,0.5,1.2,2.6,0.625,0.556,0.791,4.7,1.1,2.2,47.7,0.7,1.0,68.2,59.7,1.2,25.5,0.3,6.3,0.4,9.4,0.5,11.0,2.8,47.7,4.9,39.7,1.3,35.8,2.0,48.7,0.7,47.4,0.3,37.5,53.5,0.9,0.5,50.0,3.5,25.8,0.1,26.4,9.0,4.1,0.8,19.3,6.6,61.8,0.4,65.9,6.2,1.0,0.4,1.3,1.8,68.3
117,Jayson Tatum,BOS,77,50,27,30.7,13.9,42.7,27.3,1.8,2.53,1.58,0.326,0.6,0.9,1.4,0.614,0.515,0.954,5.7,1.3,2.9,44.9,0.9,1.1,85.7,63.8,1.5,25.7,0.2,3.6,0.4,6.6,0.6,9.8,3.6,44.9,3.5,46.8,3.0,39.5,1.3,64.6,0.5,38.2,0.4,45.8,53.8,0.6,0.3,51.0,2.5,25.0,0.1,25.8,9.5,4.4,0.8,17.1,7.1,62.3,0.4,65.8,6.5,1.0,0.7,1.4,2.3,62.1
118,Jeff Green,CLE,78,47,31,23.4,10.8,33.1,18.1,1.4,2.55,1.53,0.328,0.9,1.3,2.3,0.556,0.615,1.0,2.4,0.7,1.4,45.9,0.6,0.6,89.6,79.5,0.3,12.6,0.1,4.2,0.2,6.8,0.3,12.6,1.9,45.9,2.0,31.2,0.9,33.3,2.3,66.7,0.8,48.3,0.5,56.3,52.0,0.8,0.5,60.0,2.3,36.4,0.1,37.5,8.4,2.6,0.9,33.5,4.9,52.7,0.2,55.4,6.4,0.5,0.4,1.7,2.7,61.8
119,Jerami Grant,OKC,80,48,32,20.3,8.4,30.9,16.6,0.8,1.58,0.56,0.272,1.8,1.0,3.2,0.676,0.608,0.843,2.0,0.6,1.1,53.5,0.4,0.6,58.0,79.6,0.3,14.6,0.1,3.2,0.1,6.4,0.3,16.6,1.6,53.5,1.3,31.6,0.2,38.1,2.7,61.4,0.6,59.4,1.2,63.2,57.0,1.1,0.6,56.6,3.1,34.6,0.1,35.8,7.5,3.0,0.9,30.3,5.4,55.8,0.3,59.4,5.9,0.4,1.0,1.5,2.7,56.3
120,Jeremy Evans,ATL,1,0,1,5.4,2.0,8.0,6.0,0.2,1.43,0.75,0.25,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Joe Harris,BKN,77,26,51,25.3,10.9,36.9,28.5,1.2,1.88,0.87,0.295,0.6,0.0,1.2,0.688,0.0,0.8,4.5,1.1,1.7,62.7,0.3,0.4,85.7,57.0,1.7,38.4,0.5,10.0,0.2,4.9,0.2,4.3,2.6,62.7,4.9,40.9,1.3,45.0,0.9,59.6,0.0,0.0,0.4,54.2,61.6,0.7,0.4,50.0,2.8,25.9,0.1,26.9,11.8,3.0,0.6,21.5,5.7,52.6,0.4,56.8,7.4,0.5,0.3,1.3,2.0,64.9
122,Joe Ingles,UTA,82,48,34,31.4,11.5,51.6,37.0,2.5,2.92,1.97,0.222,1.2,0.0,0.5,0.158,0.0,0.707,8.7,1.0,2.1,48.6,0.3,0.4,93.3,28.2,4.1,47.4,1.4,15.5,0.6,6.8,0.2,2.1,2.5,48.6,5.9,45.9,2.1,36.8,0.4,82.4,0.0,0.0,0.2,41.7,60.9,0.3,0.1,29.2,1.2,25.3,0.0,25.5,12.2,4.0,0.5,12.5,6.1,65.4,0.3,69.1,8.2,1.1,0.2,1.0,1.5,72.3
123,Joe Johnson,HOU,55,35,20,21.9,6.8,33.9,19.8,1.5,2.58,1.64,0.199,0.5,2.5,0.4,0.481,0.543,0.609,2.8,0.5,1.3,43.5,0.1,0.1,100.0,41.0,1.1,39.1,0.3,9.0,0.2,5.8,0.0,1.3,1.2,43.5,2.2,29.0,1.7,41.4,0.3,70.0,1.4,63.6,0.2,75.0,46.1,0.3,0.1,57.1,1.0,25.9,0.0,25.9,10.0,2.9,0.4,13.9,5.0,58.3,0.3,62.2,6.4,0.3,0.1,1.3,1.9,71.6
124,Joel Bolomboy,MIL,6,3,3,6.3,1.5,7.7,4.7,0.2,1.94,0.41,0.196,0.5,0.2,2.2,0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.8,50.0,0.0,0.0,0.0,0.0,50.0,1.2,0.8,66.7,1.8,66.7,0.0,66.7,6.5,0.8,0.0,0.0,1.2,66.7,0.2,80.0,4.5,0.3,0.0,0.2,0.2,100.0
125,John Collins,ATL,73,21,52,24.1,10.4,47.2,26.7,1.2,1.49,0.41,0.22,4.6,0.9,6.9,0.375,0.422,0.898,0.8,0.2,0.4,50.0,0.0,0.1,37.5,61.8,0.1,10.9,0.0,3.6,0.1,12.7,0.1,7.3,0.5,50.0,1.0,32.2,0.2,28.6,6.2,66.3,0.4,40.7,1.7,56.0,58.7,2.4,1.5,65.3,7.0,34.1,0.1,34.6,6.1,4.9,1.5,30.7,9.5,51.8,0.9,56.9,4.0,0.6,1.1,2.7,4.5,58.7
126,John Holland,CLE,24,17,7,7.3,2.3,8.4,5.2,0.3,2.37,1.7,0.267,0.3,0.1,0.3,0.667,0.0,0.571,0.7,0.1,0.2,40.0,0.0,0.0,0.0,25.0,0.3,37.5,0.0,6.3,0.1,12.5,0.0,0.0,0.2,40.0,0.9,24.1,0.6,29.4,0.2,50.0,0.0,0.0,0.2,100.0,38.1,0.5,0.3,50.0,1.1,50.0,0.0,50.0,14.0,1.6,0.4,22.2,3.3,50.0,0.2,52.9,8.2,0.3,0.1,0.5,0.7,68.8
127,Johnathan Motley,DAL,11,1,10,16.0,8.7,26.6,17.0,0.9,2.0,0.8,0.328,3.1,2.0,3.6,0.588,0.636,1.025,1.7,0.6,1.3,50.0,0.1,0.2,50.0,78.9,0.0,0.0,0.0,0.0,0.1,5.3,0.1,5.3,1.4,50.0,0.8,23.5,0.5,60.0,3.7,64.3,1.3,50.0,1.8,56.3,54.0,1.3,0.9,71.4,3.5,35.9,0.1,36.8,6.8,3.2,0.5,17.1,5.4,59.3,0.3,62.5,5.0,0.3,0.2,1.0,2.0,50.0
128,Johnny O'Bryant III,CHA,36,15,21,10.5,4.8,17.3,10.1,0.5,1.77,0.77,0.275,1.0,1.3,1.9,0.333,0.447,0.667,0.8,0.2,0.5,42.1,0.0,0.0,0.0,56.7,0.2,26.7,0.0,0.0,0.1,10.0,0.0,0.0,0.5,42.1,1.7,34.3,0.8,32.6,1.3,56.3,0.6,28.1,0.3,26.7,43.9,0.9,0.7,75.9,2.7,34.9,0.0,35.4,4.9,2.1,0.5,23.4,4.1,50.8,0.4,56.1,5.1,0.3,0.2,1.3,1.7,75.0
129,Jon Leuer,DET,8,5,3,17.1,5.4,28.6,15.9,0.8,1.72,0.56,0.188,2.6,0.8,2.6,0.095,0.333,0.857,1.6,0.1,0.5,25.0,0.3,0.3,100.0,30.8,0.5,30.8,0.0,0.0,0.4,23.1,0.1,7.7,0.5,25.0,0.5,15.4,0.0,0.0,2.3,70.0,0.3,25.0,0.3,20.0,41.7,0.9,0.4,42.9,2.0,43.8,0.0,43.8,6.6,3.1,1.0,32.0,7.4,42.4,0.6,46.3,4.3,0.1,0.4,2.1,3.4,63.0
130,Jonas Jerebko,UTA,74,45,29,15.3,5.8,28.2,17.3,0.6,1.38,0.4,0.206,0.6,0.1,1.2,0.766,0.091,0.818,1.4,0.3,0.8,41.4,0.1,0.2,78.6,57.5,0.3,23.6,0.1,4.7,0.1,7.5,0.1,6.6,0.8,41.4,2.8,42.5,0.2,26.1,1.0,66.7,0.0,0.0,0.5,69.6,56.2,0.8,0.4,45.3,2.2,35.8,0.1,37.1,8.9,2.9,0.5,17.1,5.3,54.4,0.4,58.3,4.9,0.3,0.2,0.9,1.3,63.6
131,Jonathan Isaac,ORL,27,11,16,19.8,5.4,28.0,14.9,0.7,1.53,0.56,0.192,0.7,0.5,1.7,0.35,0.308,0.702,1.0,0.2,0.5,42.9,0.1,0.1,100.0,51.9,0.2,22.2,0.0,3.7,0.1,11.1,0.0,3.7,0.5,42.9,1.9,32.1,0.5,17.9,1.2,48.5,0.1,18.2,0.3,33.3,43.4,0.6,0.4,68.8,2.2,28.1,0.0,28.6,5.4,3.2,1.0,31.3,6.3,50.6,0.5,54.6,4.3,1.2,1.1,2.0,3.2,60.9
132,Jonathon Simmons,ORL,69,21,48,29.4,13.9,42.3,30.4,2.5,3.48,2.87,0.329,0.9,0.7,1.4,0.508,0.56,0.704,10.0,1.9,4.3,44.8,1.1,1.5,73.3,52.0,3.0,30.1,0.9,8.9,0.8,7.7,0.8,7.8,5.2,44.8,2.6,37.5,2.4,36.6,1.0,55.6,0.4,47.6,0.5,62.5,51.1,0.9,0.6,61.7,2.9,32.3,0.1,33.9,9.8,2.7,0.5,16.7,5.0,54.9,0.2,57.6,8.2,0.8,0.2,1.7,2.6,64.3
133,Jordan Bell,GSW,57,43,14,14.2,4.6,27.7,15.9,0.8,1.71,0.5,0.166,1.9,1.1,3.2,0.377,0.194,0.8,0.6,0.1,0.2,46.2,0.1,0.1,62.5,51.5,0.2,27.3,0.0,6.1,0.1,12.1,0.1,12.1,0.3,46.2,0.4,52.4,0.1,30.0,2.6,68.0,0.2,41.7,0.7,73.9,62.7,1.1,0.6,58.3,2.8,40.0,0.1,40.8,7.2,2.7,0.7,26.5,4.8,56.5,0.4,61.5,5.2,0.6,1.0,1.7,3.2,51.9
134,Jordan Mickey,MIA,23,15,8,12.3,4.0,23.3,9.7,0.6,1.58,0.53,0.174,1.6,0.7,1.8,0.595,0.375,0.878,0.7,0.3,0.4,66.7,0.0,0.1,50.0,93.3,0.1,20.0,0.0,0.0,0.0,0.0,0.0,6.7,0.6,66.7,0.3,15.0,0.1,33.3,1.6,60.7,0.3,40.0,1.0,69.2,48.8,0.9,0.5,61.1,3.1,27.7,0.1,28.6,8.1,3.0,1.0,31.7,5.8,51.6,0.7,58.9,3.8,0.3,0.4,1.4,2.4,58.9
135,Josh Jackson,PHX,77,19,58,25.4,13.1,37.5,25.3,1.6,2.59,1.89,0.35,0.7,0.2,2.2,0.547,0.438,0.964,6.5,1.4,3.7,36.6,0.6,1.0,65.8,52.7,1.2,17.7,0.3,4.4,0.6,8.5,0.5,8.0,3.4,36.6,2.0,28.8,2.0,30.0,2.1,66.4,0.1,42.9,0.4,50.0,44.8,1.3,0.6,51.6,4.0,31.4,0.1,32.1,9.4,3.4,0.6,18.4,5.7,58.9,0.4,63.7,6.9,1.0,0.5,1.5,2.4,60.1
136,Josh Richardson,MIA,80,43,37,33.2,13.0,57.2,31.1,3.4,3.62,2.86,0.227,0.7,0.2,1.2,0.492,0.533,0.688,6.6,1.3,2.9,45.2,0.3,0.4,76.7,45.9,2.1,32.1,0.6,9.1,0.6,8.5,0.2,3.0,3.0,45.2,5.1,38.6,2.4,41.5,0.8,62.5,0.1,37.5,0.4,54.2,52.4,0.9,0.4,42.6,3.0,29.2,0.1,30.2,11.6,2.7,0.3,11.8,5.5,50.1,0.4,53.8,9.0,1.5,0.9,1.5,2.4,62.8
137,Josh Smith,NOP,3,2,1,3.9,0.7,8.3,4.3,0.3,1.89,0.8,0.08,0.3,0.0,1.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,33.3,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,4.0,75.0,0.0,75.0,2.7,1.0,1.0,100.0,2.0,50.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0
138,Juancho Hernangomez,DEN,25,15,10,11.1,3.3,13.8,8.5,0.3,1.44,0.62,0.237,0.2,0.1,0.8,1.0,0.0,1.0,0.6,0.0,0.1,0.0,0.0,0.1,50.0,7.1,0.2,42.9,0.1,21.4,0.1,14.3,0.0,7.1,0.0,0.0,1.4,26.7,0.2,66.7,0.8,64.3,0.0,0.0,0.2,50.0,48.0,1.1,0.7,64.7,2.1,50.0,0.0,50.0,7.9,2.1,0.8,36.4,4.1,50.8,0.4,56.9,4.5,0.2,0.1,0.7,1.2,62.1
139,Julius Randle,LAL,82,35,47,26.7,16.1,51.1,29.4,2.2,2.61,1.35,0.316,3.1,4.6,5.5,0.563,0.467,0.978,4.5,1.1,2.3,48.9,0.6,0.9,68.1,64.7,0.8,17.1,0.3,5.7,0.4,9.2,0.4,9.8,2.9,48.9,0.6,29.6,0.3,28.0,5.4,65.3,2.2,47.9,1.7,56.4,56.3,2.2,1.6,70.6,6.4,34.6,0.2,35.5,5.8,5.8,1.4,23.9,9.5,61.0,0.6,65.0,5.2,0.5,0.5,2.6,4.1,61.8
140,Justin Anderson,PHI,37,27,10,13.9,6.2,20.4,15.6,0.7,1.94,0.85,0.305,0.4,0.0,1.7,0.846,0.0,0.71,1.9,0.3,0.8,33.3,0.1,0.2,83.3,35.2,0.5,28.2,0.1,5.6,0.2,8.5,0.1,4.2,0.7,33.3,2.5,34.4,0.5,33.3,1.2,60.6,0.0,0.0,0.3,83.3,51.0,0.8,0.4,56.0,2.1,37.3,0.0,37.9,7.2,2.1,0.4,20.9,3.8,55.8,0.3,61.5,7.0,0.4,0.2,0.6,1.0,60.5
141,Justin Holiday,CHI,72,24,48,31.5,12.2,34.4,26.1,1.2,2.13,1.55,0.353,0.5,0.0,1.0,0.568,0.0,0.873,3.4,0.3,1.3,25.0,0.3,0.3,83.3,28.5,1.3,38.8,0.3,9.9,0.2,5.4,0.2,5.0,1.0,25.0,5.6,36.7,2.8,32.7,0.9,51.0,0.0,0.0,0.3,42.1,47.4,0.4,0.2,48.4,1.5,28.4,0.0,29.2,10.2,3.7,0.5,13.1,6.2,59.1,0.5,64.0,7.2,1.1,0.4,1.5,2.3,66.3
142,Justin Jackson,SAC,68,21,47,22.2,6.7,27.3,20.0,0.8,1.82,0.68,0.244,0.5,0.1,1.1,0.667,0.0,1.065,1.3,0.4,0.7,60.4,0.1,0.2,58.3,77.3,0.3,26.1,0.1,8.0,0.0,1.1,0.1,6.8,1.0,60.4,2.5,30.5,1.4,45.5,1.2,69.6,0.0,0.0,0.3,61.1,51.0,0.4,0.2,44.4,1.7,26.7,0.0,27.6,8.7,2.6,0.4,13.8,4.0,65.6,0.2,68.4,7.3,0.4,0.2,1.0,1.6,64.8
